"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Cours de Vincennes - Soult","48,846918761569","2,4105220288038",1,0,1
"Crevaux - Bugeaud","48,8708094286695","2,28114900769185",1,1,0
"Crozatier - Faubourg Saint-Antoine","48,850440013405","2,378901366211",3,3,0
"Danton - Serpente","48,8522973625817","2,34141323715448",2,1,1
"Daumesnil - Picpus","48,8374688","2,401765",2,1,1
"Diderot - Pierre Bourdan","48,847648620797","2,3902582749724",1,0,1
"Didot - Place de Moro-Giafferi","48,8337","2,3215",1,1,0
"Dominique Pado - Croix Nivert","48,8364879816493","2,28972505778074",1,0,1
"Dunkerque - Rocroy","48,880726","2,351464",1,0,1
"Dunois - Clisson","48,832294","2,3674523",1,1,0
"Ecole Vétérinaire","48,8148885982249","2,4224362157779",2,0,2
"Ecoles - Carmes","48,8489044479894","2,34734863042831",1,1,0
"Estienne d'Orves - Henri Ginoux","48,8153882203973","2,32088679076093",1,1,0
"Fessart - Château","48,84245","2,23989",1,0,1
"Flandrin - Henri Martin","48,8643275","2,2724174",2,2,0
"Froidevaux - Boulard","48,835147319625","2,3294411972165",1,1,0
"Gabriel Lamé","48,8351212784276","2,38553456962109",1,0,1
"Gare RER les Ardoines","48,783856363467","2,4079093717471",1,0,1
"Gare Rer de Fontenay sous Bois","48,8436279","2,4630465",1,1,0
"Gare SNCF Vanves-Malakoff","48,8190021638364","2,29215000510361",1,1,0
"Gare d'Austerlitz - Pont Charles de Gaulle","48,8423198301093","2,36703000962734",1,1,0
"Gare de Lyon - Roland Barthes","48,8439572949406","2,37908821552992",1,1,0
"Gare de Nogent-le-Perreux","48,8384255334881","2,49369330704212",1,1,0
"Gare de l'Est - Faubourg-Saint-Martin","48,875642647477","2,3594588041306",1,1,0
"Gare de l'Est - Verdun","48,876156054271","2,3609149083206",1,1,0
"Gare du Nord - Denain","48,879595787608","2,3544725775719",1,1,0
"Gay Lussac - Saint-Jacques","48,8447302561321","2,34192394486641",1,1,0
"Geoffroy-Saint-Hilaire - Saint-Marcel","48,8390782642497","2,35687734066973",1,1,0
"Gergovie - Alésia","48,8308871745524","2,31888210120735",1,1,0
"Gergovie - Vercingétorix","48,8345341388399","2,31315454742618",1,0,1
"Glacière - Soeur Catherine Marie","48,8295229894206","2,34357040375471",1,1,0
"Gobelins - Port-Royal","48,837135900263","2,3515201359987",1,0,1
"Gravelle - Route du Bac","48,824407","2,418455",1,0,1
"Grenelle - Dr Finlay","48,851315406716","2,29195028543472",2,2,0
"Guynemer - Jardin du Luxembourg","48,8466127","2,3325478",1,0,1
"Général De Gaulle - Vivien","48,836074200902","2,41891667246819",1,1,0
"Général Michel Bizot - Claude Decaen","48,8348126298254","2,4009277881277",1,0,1
"Halle Freyssinet - Parvis Alan Turing","48,832846814471","2,3711421713233",1,0,1
"Hector Malot - Daumesnil","48,8469355299176","2,37708762288094",1,1,0
"Hôtel de Ville de Boulogne Billancourt","48,8349588516678","2,24168032407761",1,0,1
"Hôtel de Ville de Sèvres","48,8243635612888","2,21310473978519",1,1,0
"Institut de France","48,857615678565","2,3358313530377",1,0,1
"Jacques Callot - Mazarine","48,8552801753319","2,33757432550192",1,0,1
"Jardins d'Eole","48,8869703","2,3668488",1,1,0
"Javel - André Citroën","48,846276485475","2,27863680571318",4,2,2
"Jean Monnet - Iles","48,8233939840573","2,24970731948749",1,1,0
"Jourdan - Stade Charléty","48,819428333369","2,3433353751898",1,1,0
"Kléber - Gouverneur Général Eboué","48,8268858430698","2,2723413258791",1,1,0
"La Motte-Picquet - Grenelle","48,8485832133919","2,2993478178978",1,1,0
"Lacépède - Linné","48,8437035476636","2,35465127974749",1,1,0
"Lakanal - Commerce","48,8444246278654","2,29405917227268",1,1,0
"Lally-Tollendal - Armand Carrel","48,8827006622107","2,37471755594015",1,1,0
"Laumière - Petit","48,8846736853833","2,3800390586257",1,0,1
"Le Corbusier - Jean Jaurès","48,8378083055755","2,24083811044693",2,2,0
"Lecourbe - Convention","48,839233192419","2,29151979088783",1,1,0
"Lecourbe - Jean Maridor","48,837963661476","2,28773921728134",1,1,0
"Lepic - Armée d'Orient","48,8875364038142","2,33430773019791",1,1,0
"Louis Rolland - République","48,8171088974075","2,31931064349557",1,1,0
"Madagascar - Meuniers","48,8346046447471","2,39706505089998",1,1,0
"Magenta - Chabrol","48,876495350882","2,3560990020633",1,1,0
"Marcadet - Barbès","48,890451120965","2,3490573929687",2,2,0
"Marché Saint-Germain","48,8516562585528","2,33550030738115",2,1,1
"Marché Secrétan","48,8812549637948","2,37346328794956",1,0,1
"Marseille - Beaurepaire","48,871624306963","2,36392650827383",3,2,1
"Marx Dormoy - Château Sainte-Barbe","48,7917823410553","2,29785684496164",1,1,0
"Metz - Faubourg Saint-Denis","48,870893","2,353521",2,1,1
"Montgallet - Charenton","48,842647778701","2,3861649278137",1,0,1
"Musée d'Orsay","48,8597261579087","2,32586044818163",1,1,0
"Mûriers - Père Lachaise","48,864130509668","2,39164982067019",1,1,0
"Nationale - Vincent Auriol","48,8325270839729","2,36235441039212",1,1,0
"Octave Feuillet - Albéric Magnard","48,8610690294953","2,27302830666304",2,2,0
"Parc André Citroën","48,8406399442967","2,27806180715561",3,2,1
"Paris - Laitières","48,8463027415126","2,42075532674789",1,1,0
"Parmentier - Fontaine au Roi","48,8678767055174","2,37270597867147",1,0,1
"Parvis Corentin Celton","48,8274725252273","2,27843195199966",2,2,0
"Pascal - Claude Bernard","48,8390619521597","2,34997820109129",1,1,0
"Paul Doumer - Stalingrad","48,806518992199","2,3368880152702",1,1,0
"Petites Ecuries - Faubourg Poissonnière","48,8739721723737","2,34838875750478",1,1,0
"Petites Ecuries - Faubourg Saint-Denis","48,8728712058983","2,35421508550644",1,1,0
"Picpus - Louis Braille","48,839988788912","2,4005256685521",1,0,1
"Pierre Larousse - Raymond Losserand","48,8305956423188","2,31191832572222",1,1,0
"Place Balard","48,836395736424","2,2784192115068",1,0,1
"Place Carnot","48,855939321868","2,44153171777725",1,1,0
"Place Charles Vallin","48,835523812041","2,3025986552238",1,1,0
"Place Denfert-Rochereau","48,8432525362867","2,24598795175552",1,1,0
"Place Ginette Hamelin","48,837853","2,382064",2,2,0
"Place Jacques Bonsergent","48,870948218595","2,3612049221992",1,1,0
"Place Jacques Madaule","48,823933787309","2,2606918215752",2,2,0
"Place Jacques et Thérèse Tréfouël","48,842726498317","2,3125657439232",1,1,0
"Place Jean Ferrat","48,8184945213025","2,37441748380661",2,2,0
"Place Jean-Baptiste Clément","48,8124046686734","2,36170917749405",1,1,0
"Place Lafayette","48,829654975522","2,2638675570488",1,0,1
"Place Marcel Cachin","48,8141144235687","2,39090770483017",1,1,0
"Place Marcel Sembat","48,8332886503069","2,24417477846146",1,1,0
"Place Nationale - Château-des-Rentiers","48,829268","2,365212",1,1,0
"Place Pigalle","48,8827555","2,3361566",2,1,1
"Place de Rungis","48,8224559476497","2,34738272948295",1,1,0
"Place de l'Eglise - Vitry-sur-Seine","48,7919228199218","2,39505775272846",1,1,0
"Place de l'Insurrection d'Août 1944 ","48,8147785275159","2,39807456731796",2,1,1
"Place de l'Édit de Nantes","48,88879","2,3785",1,1,0
"Place de la Nation - Picpus","48,846821681548","2,4001130461693",1,0,1
"Place des Droits de l'Enfant","48,8274804","2,3319217",1,1,0
"Place du Front Populaire - George Sand","48,9068071369806","2,36454121499264",1,1,0
"Place du Général de Gaulle","48,8525288","2,4877332",1,1,0
"Place du Maréchal de Lattre de Tassigny","48,8217077152571","2,28534314854324",1,1,0
"Poissonniers - Nord","48,8925112135207","2,35222287476063",1,1,0
"Poissy - Saint-Germain","48,84969649427","2,3529685288668",1,0,1
"Pont De Charenton","48,8179685","2,4199531",1,0,1
"Porte Dorée","48,8354337","2,4077132",1,1,0
"Porte d'Auteuil","48,8479394142243","2,26083967834711",2,1,1
"Porte d'Ivry","48,8217687475965","2,36887067556381",1,0,1
"Porte de Versailles","48,832324016657","2,2875617349045",1,1,0
"Pré Saint-Gervais - Lilas","48,877870626988","2,3959073424339",1,1,0
"Président Wilson - Jean Jaures","48,8903405405227","2,29206830263138",4,4,0
"Quai Panhard et Levassor","48,8283748280967","2,38427374580557",1,1,0
"Quai Voltaire","48,858942986179","2,3314182047146",2,2,0
"Quatre Vents - Carrefour de l'Odéon","48,8517513744589","2,33816169513405",1,1,0
"Raspail - Bac","48,855628721101","2,3256602883339",1,0,1
"Regard - Rennes","48,847385404956","2,3268555477262",2,1,1
"Reuilly - Daumesnil","48,8395385","2,3972516",1,1,0
"Rochechouart - Martyrs","48,882193779572","2,3405495658517",1,1,0
"Romain Rolland","48,8202152296628","2,32341442344183",1,1,0
"Ruisseau - Ordener","48,8929946256802","2,34014488756657",2,2,0
"République - Danton","48,8524917218167","2,46203452348709",1,1,0
"Sabot - Rennes","48,8525751129484","2,33155276626348",3,3,0
"Saint-Germain - Ciseaux","48,853305277595","2,3344654618827",2,2,0
"Saint-Germain - Thenard","48,850571","2,3471015",1,1,0
"Saint-Mandé - Docteur Arnold Netter","48,8446258576967","2,40494638681412",1,1,0
"Saint-Placide - Cherche Midi","48,8490535919234","2,32531797140837",1,0,1
"Saint-Séverin - Saint-Michel","48,852731305488","2,3440927639604",1,1,0
"Sarrette - Général Leclerc","48,825030852925","2,3264128693982",1,0,1
"Seine - Flandre","48,8867857414797","2,37461932003498",2,2,0
"Silly - Galliéni","48,835583838706","2,2325500845909",1,1,0
"Sommerard - Saint-Jacques","48,8503104329245","2,34501583529859",1,0,1
"Square Alban Satragne","48,875388227727","2,3559567333359",1,1,0
"Square Bela Bartok","48,851201568304","2,28465367108583",1,0,1
"Square Cambronne","48,84756654526","2,3025691509247",1,0,1
"Square Raymond Souplex","48,8918372147891","2,3354261031659",1,1,0
"Square René Viviani - Montebello","48,8519048914064","2,34784215688705",1,0,1
"Square du Carrefour de l'Insurrection","48,8208645597707","2,29111343622208",1,1,0
"Stalingrad - Désiré Chevalier","48,8567016973986","2,44507223367691",1,1,0
"Strasbourg - Saint-Denis","48,869601642433","2,3542908579111",2,2,0
"Sénat - Condé","48,8495422778846","2,33793944120407",1,1,0
"Théâtre - Lourmel","48,8482070397636","2,28986587375402",2,2,0
"Tombe Issoire - René Coty","48,830512876709","2,3343613743782",1,1,0
"Transvaal - Charles de Gaulle ","48,8482804036288","2,23734201208572",1,1,0
"Vaugirard - Pasteur","48,840408688035","2,3154367133975",1,1,0
"Verdier - Jean Jaurès","48,8161404871121","2,3123561963439",1,1,0
"Verdier - République","48,815403766277","2,31739372015",1,1,0
"Verdun - Adrien Damalix","48,8222334178559","2,42153283208609",2,2,0
"Versailles - Claude Terrasse","48,8402193380741","2,26383419115296",1,1,0
"Victor Hugo - Jeanne Jugan","48,8439490640318","2,41508139483442",1,1,0
"Victor Hugo - Paul Eluard","48,819602554907","2,4114319673051",1,1,0
"Westermeyer - Paul Vaillant-Couturier","48,8191161815788","2,39666372537613",1,0,1
