"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Croix Nivert - Square Saint-Lambert","48,8430515215905","2,29520045220852",1,1,0
"Didot - Mariniers","48,8265054361311","2,31313619827167",1,1,0
"Dom-Pérignon - Gravelle","48,8254815744346","2,40988031029701",12,5,7
"Dutot - Place Alleray","48,836826091766","2,3071701095578",1,1,0
"Emeriau - Beaugrenelle","48,8479124971494","2,28430598974228",1,1,0
"Emile Zola - Fondary","48,8470511431137","2,29534059762955",1,0,1
"Esplanade du Foncet - Camille Desmoulins","48,827090233495","2,26068578660488",1,0,1
"Faubourg Montmartre - La Fayette","48,8752545490534","2,34085366129875",2,2,0
"Flandre - Alphonse Karr","48,89465","2,381868",2,2,0
"François Truffaut - Saint Emilion","48,8337235434481","2,38660190327143",1,1,0
"Froment - Bréguet","48,8570414504784","2,37289470306807",1,0,1
"Félix Faure - Convention","48,841249336041","2,2883866008495",1,0,1
"Gabriel Lamé","48,8351212784276","2,38553456962109",3,3,0
"Gare RER - Canadiens","48,8199530795579","2,46417675245946",1,1,0
"Gare RER - Général de Gaulle","48,933548439566","2,3064726536317",3,0,3
"Gare RER les Grésillons","48,9198986335728","2,31458459136273",1,1,0
"Gare Saint-Lazare - Cour du Havre","48,875674400851","2,3265598341823",2,2,0
"Gare Saint-Lazare - Isly","48,8747776776213","2,32651580478466",1,0,1
"Gare Saint-Lazare - Place de Budapest","48,877753","2,327339",2,2,0
"Gare d'Austerlitz - Pont Charles de Gaulle","48,8423198301093","2,36703000962734",2,2,0
"Gare de Clichy-Levallois ","48,8967982748199","2,29846805334091",1,1,0
"Gare de l'Est - Chateau Landon","48,879305","2,362424",1,1,0
"Gobelins - Port-Royal","48,837135900263","2,3515201359987",1,0,1
"Gouthière - Poterne des Peupliers","48,820507","2,351342",1,1,0
"Grand Prieuré - Crussol","48,864660627935","2,3692265531829",2,1,1
"Guynemer - Jardin du Luxembourg","48,8466127","2,3325478",1,0,1
"Henri Barbusse - Bourguignons","48,9130172279971","2,27342122707744",1,1,0
"Hôpital Européen Georges Pompidou ","48,8376953191634","2,27537423372269",1,1,0
"Hôtel de Ville d'Asnières sur Seine","48,9099933002558","2,28823810815811",1,1,0
"Hôtel de Ville de Vincennes","48,8482760970696","2,43989557027817",1,1,0
"Italie - Jardin Joan Miro","48,8199091404576","2,35929485410452",1,1,0
"Jacques Callot - Mazarine","48,8552801753319","2,33757432550192",1,1,0
"Javel - André Citroën","48,846276485475","2,27863680571318",1,1,0
"Jean Jaurès - Place du Dr Roux","48,927567032796","2,2947337017374",2,0,2
"Jean Macé - Faidherbe","48,85337548426","2,3828620836139",4,2,2
"Jean-Pierre Timbaud - Vaucouleurs","48,867937","2,377885",1,1,0
"Jessaint - Marx Dormoy","48,8848454310636","2,35893040895462",2,2,0
"Jourdain - Place des Grandes Rigoles","48,8740311372717","2,38959476351738",2,2,0
"Jules Ferry - Faubourg du Temple Paris","48,868397","2,3678933",1,0,1
"Jules Vallès - Charonne","48,8542843799353","2,38476745784283",2,2,0
"La Motte-Picquet - Grenelle","48,8485832133919","2,2993478178978",1,0,1
"Lamartine - Faubourg Montmartre","48,8766139828908","2,33976569026709",1,1,0
"Le Goff - Gay-Lussac","48,8461024009786","2,34122078865767",1,0,1
"Ledru-Rollin - Charonne","48,8534585560724","2,37724635819471",1,1,0
"Lucie Aubrac - Franklin","48,8622391600681","2,44358628988266",1,1,0
"Lucien Sampaix - Récollets","48,8743303775605","2,3621229082346",1,1,0
"Léon Frot - Charonne","48,8549638003352","2,38721708537201",1,0,1
"Mairie d'Issy","48,8237677924683","2,27231115102768",1,0,1
"Mairie de Clichy","48,903653634661","2,3059353232384",1,0,1
"Mairie de Neuilly sur Seine","48,8849472876584","2,26770311594009",2,1,1
"Mairie du 11ème","48,858925","2,3789759",1,1,0
"Mairie du 15ème","48,8417762","2,2986539",1,0,1
"Mairie du 3ème","48,8644617813914","2,36176282167435",3,1,2
"Mairie du 7ème","48,8577967","2,3192664",1,1,0
"Mairie du 9ème","48,8732671375829","2,34075344805276",1,1,0
"Marc Sangnier - Division Leclerc","48,7859965230531","2,32995551079512",2,1,1
"Marché Saint-Germain","48,8516562585528","2,33550030738115",1,1,0
"Marne - Charles de Gaulle","48,8150717195444","2,41216689348221",1,1,0
"Marseille - Beaurepaire","48,871624306963","2,36392650827383",1,0,1
"Mazagran - Bonne Nouvelle","48,870047123655","2,3511248454452",1,1,0
"Montreuil - Voltaire","48,850507011842","2,3930755582745",1,1,0
"Ménilmontant - Père Lachaise","48,863287291502","2,3869940266013",1,1,0
"Mézières - Rennes ","48,850234593217","2,33038198202848",1,1,0
"Oberkampf - République","48,8653160870705","2,37611478491",1,1,0
"Odessa - Départ","48,842885590081","2,3244281485677",2,2,0
"Ouest - Château ","48,8361728601424","2,3193921439238",1,1,0
"Palais des Sports","48,833468517426","2,2858720645308",1,0,1
"Parc de Choisy","48,828156251575","2,3585135329033",1,1,0
"Parmentier - Abel Rabaud","48,8692127383611","2,37168882124071",1,1,0
"Parmentier - Fontaine au Roi","48,8678767055174","2,37270597867147",2,2,0
"Parvis Corentin Celton","48,8274725252273","2,27843195199966",3,2,1
"Pascal - Claude Bernard","48,8390619521597","2,34997820109129",3,1,2
"Pasteur - Gambetta","48,8457279738451","2,4236011505127",1,0,1
"Paul Signac - Aristide Briand","48,8695026215637","2,45022609829903",1,1,0
"Paul Vaillant Couturier - Chaptal","48,893479576183","2,2775253653526",1,1,0
"Paul Vaillant-Couturier - Gare RER","48,8010815906961","2,40209721028805",1,1,0
"Pelleport - Belgrand","48,8650008184765","2,40398083637749",1,0,1
"Pelée - Alphonse Baudin","48,8600265","2,3710541",1,1,0
"Pierre Larousse - Raymond Losserand","48,8305956423188","2,31191832572222",1,1,0
"Pirogues de Bercy - Libourne","48,832308","2,38637",2,2,0
"Place Adolphe Cherioux - Vaugirard","48,8395944280046","2,30106577277184",1,1,0
"Place Eustache Deschamps","48,793855","2,336637",1,1,0
"Place Falguière","48,8362997394185","2,3104464635253",1,0,1
"Place Ginette Hamelin","48,837853","2,382064",2,1,1
"Place Jules Ferry","48,8121079284148","2,32583731412888",1,1,0
"Place Lafayette","48,829654975522","2,2638675570488",2,2,0
"Place Saint-André des Arts","48,852886173881","2,3426544293761",1,0,1
"Place Saint-Ferdinand","48,8781552978974","2,28851804786494",2,2,0
"Place de Finlande","48,862408335967","2,3113624379039",1,1,0
"Place de la Montagne du Goulet","48,8443415","2,2773844",1,1,0
"Place de la Reine Astrid","48,864920982538","2,3025491823859",1,0,1
"Plantes - Moulin Vert","48,8300575530563","2,3232302069664",1,1,0
"Pont de Levallois-bécon ","48,8984179","2,2791311",1,0,1
"Porte de Charenton","48,8312401058564","2,39891074597836",1,1,0
"Porte de Pantin.","48,889199725577","2,3950181901455",4,4,0
"Porte de Vanves","48,828012849445","2,3056878894567",1,1,0
"Pyrénées - Maraîchers","48,857140013953","2,40435093641281",1,1,0
"Quai Jules Guesde - Saint-Simon","48,8039148721899","2,40896616202737",2,1,1
"Quai Marcel Boyer - Victor Hugo","48,8225563666673","2,39203959703445",2,1,1
"Quai Panhard et Levassor","48,8283748280967","2,38427374580557",1,0,1
"Quai Voltaire","48,858942986179","2,3314182047146",1,0,1
"Quai aux Fleurs - Pont Saint-Louis","48,8529159562094","2,35219571739435",1,1,0
"Quai de Béthune - Pont de la Tournelle","48,8509743319403","2,35630720853805",2,2,0
"Raspail - Chomel","48,852233164303","2,3266580700874",1,1,0
"Richard Lenoir - Place de la Bastille","48,8538327","2,3697222",3,1,2
"Richard Lenoir - Voltaire","48,86164273878","2,3727491497993",1,1,0
"Romain Rolland","48,8202152296628","2,32341442344183",1,1,0
"Rome - Provence","48,8742300555803","2,32557011172411",2,1,1
"Roquette - Folie Regnault","48,8592469591555","2,3865536235787",2,2,0
"Rottembourg - Général Michel Bizot","48,8378782599255","2,40440525114536",1,1,0
"Rouget de Lisle","48,7646154833953","2,40711897611618",1,1,0
"Saint-Antoine Sévigné","48,8550222","2,3612322",1,1,0
"Saint-Bon - Rivoli","48,857999643315","2,3502172809763",1,1,0
"Saint-Romain - Cherche-Midi","48,8470815908195","2,32137478888035",1,1,0
"Saint-Séverin - Saint-Michel","48,852731305488","2,3440927639604",2,0,2
"Square Desnouettes","48,8347683793419","2,28414229739467",1,0,1
"Square Etienne Jarousse","48,8248518259713","2,29259334504604",2,2,0
"Square Gilbert Thomain","48,9071737380928","2,26954009383917",1,1,0
"Square Saint-Ambroise","48,860934","2,375841",1,1,0
"Square du Bataclan","48,8633762","2,3711327",2,2,0
"Stalingrad - Désiré Chevalier","48,8567016973986","2,44507223367691",2,2,0
"Stalingrad - Rigollots","48,8499740384425","2,45557576417923",1,1,0
"Surcouf - Université","48,8612730162781","2,30945355091418",2,0,2
"Tiron - Rivoli","48,855692253233","2,3579058051109",2,1,1
"Verdier - Jean Jaurès","48,8161404871121","2,3123561963439",1,1,0
"Volontaire - Lecourbe","48,8435137879902","2,3065522313118",1,0,1
