"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Epée de Bois - Mouffetard","48,8415086903888","2,35006671398878",1,1,0
"Exelmans - Michel-Ange","48,8430948665185","2,25977708006691",1,1,0
"Faubourg Du Temple - Republique","48,867872484749","2,3648982158072",1,0,1
"Froment - Bréguet","48,8570414504784","2,37289470306807",1,0,1
"Gabriel Lamé","48,8351212784276","2,38553456962109",1,0,1
"Gare Montparnasse - René Mouchotte","48,8392038432924","2,32088394463062",1,1,0
"Gare d'Asnières sur Seine","48,9063645921747","2,28350669145584",1,1,0
"Gare d'Austerlitz","48,842524","2,364044",2,1,1
"Gare de Reuilly - Picpus","48,8426735411679","2,39729437977076",1,0,1
"Gare de l'Est - Fidélité","48,874575","2,356796",1,0,1
"Gare de la Garenne-Colombes","48,909752","2,239145",1,1,0
"Geoffroy-Saint-Hilaire - Saint-Marcel","48,8390782642497","2,35687734066973",1,1,0
"Guersant - Gouvion-Saint-Cyr","48,882877751786","2,28766737081487",1,0,1
"Hameau Fleuri - Marché","48,8314488926083","2,24124044179916",1,1,0
"Hector Malot - Daumesnil","48,8469355299176","2,37708762288094",2,1,1
"Hippodrome de Longchamp","48,86413226532","2,239905372262",1,1,0
"Institut du Monde Arabe - Saint-Germain","48,849063299501","2,3558086529374",1,1,0
"Jean Jaurès - Jean Baptiste Clément ","48,8457626145401","2,23696500062943",2,1,1
"Jean Macé - Faidherbe","48,85337548426","2,3828620836139",1,0,1
"Jean de la Fontaine - Boulainvilliers","48,8526479146165","2,27586641907692",1,1,0
"Jussieu - Fossés Saint-Bernard","48,8471855100235","2,35348585993052",1,0,1
"Lacuée - Lyon","48,849268481958","2,3704585433006",1,1,0
Lampes,"48,8115248198587","2,40179311484098",1,1,0
"Las Cases - Bourgogne","48,859091104741","2,3185685276985",1,0,1
"Les Planètes ","48,8099849920804","2,45808530598879",1,0,1
"Liberté - Vert-de-Maisons","48,7901478096084","2,43286281824112",1,0,1
"Lobau - Hôtel de Ville","48,8562118","2,3532536",1,1,0
"Lucien Bossoutrot - Général Martial Vallin","48,836956046311","2,2741072252393",2,1,1
"Mairie d'Issy","48,8237677924683","2,27231115102768",1,1,0
"Mairie du 16ème","48,863936848472","2,27659530937672",1,0,1
"Marché d'Auteuil","48,8484276136739","2,26525382116",2,2,0
"Marne - Charles de Gaulle","48,8150717195444","2,41216689348221",2,2,0
"Marseille - Beaurepaire","48,871624306963","2,36392650827383",4,2,2
"Mathurins - Auber","48,872988840744","2,3294984212276",2,1,1
"Musée d'Orsay","48,8597261579087","2,32586044818163",1,1,0
"Nationale - Vincent Auriol","48,8325270839729","2,36235441039212",1,1,0
"Parc Roger Salengro","48,905303858642","2,31055945158",1,1,0
"Parmentier - Fontaine au Roi","48,8678767055174","2,37270597867147",1,1,0
"Paul Valery - Victor Hugo","48,8713740608016","2,28871285915375",3,1,2
"Pereire - Ternes","48,8797395483073","2,28801213204861",1,1,0
"Pierre Brossolette - 12 Février 1934","48,8176962416867","2,30761237442493",1,0,1
"Pierre Brossolette - Adolphe Pinard","48,8217722795482","2,31315582990646",1,1,0
"Pierre Demours - Laugier","48,8813072","2,294846",1,1,0
"Pierre Sarrazin - Saint-Michel","48,8509081463977","2,34213072806597",1,0,1
"Pierret - Madrid","48,8829765768766","2,26012576724803",1,1,0
"Place Aristide Briand","48,8218923657583","2,41300374269486",1,1,0
"Place Edmond Michelet","48,860134890542","2,3500636965036",1,1,0
"Place Fernand Forest","48,8492691438359","2,28186316788197",2,1,1
"Place Jules Ferry","48,8121079284148","2,32583731412888",2,2,0
"Place Mireille Havet","48,850533","2,383756",2,1,1
"Place de Rungis","48,8224559476497","2,34738272948295",1,1,0
"Place de l'Eglise - Vitry-sur-Seine","48,7919228199218","2,39505775272846",2,1,1
"Place de l'Insurrection d'Août 1944 ","48,8147785275159","2,39807456731796",1,0,1
"Place de la Bastille - Bourdon","48,852364355271","2,3681089282036",1,1,0
"Place de la vache noire","48,8104051705978","2,32706040143967",1,1,0
"Place des Ternes.","48,8784386312265","2,2977277636528",1,1,0
"Place du 17 Octobre","48,9196269003478","2,29782861341998",1,0,1
"Pont de Lodi - Dauphine","48,8552968986033","2,33994730756525",1,1,0
"Porte Molitor","48,8452476351143","2,25690152496099",1,0,1
"Porte d'Auteuil","48,8479394142243","2,26083967834711",2,0,2
"Porte de Saint Cloud - Parc des Princes","48,8386627570658","2,25251644849777",1,1,0
"Quai Jules Guesde - Saint-Simon","48,8039148721899","2,40896616202737",3,1,2
"Quai des Célestins - Henri IV","48,8512971","2,3624535",1,1,0
"Quai du Président Roosevelt - Pont Aval","48,8343883676388","2,26568207144737",1,1,0
"Ranelagh - Mozart","48,8554439","2,2704418",2,2,0
"Raspail - Albert Schweitzer","48,81031545","2,34395871",1,1,0
"Richard Lenoir - Place de la Bastille","48,8538327","2,3697222",1,0,1
"Richard Lenoir - Republique","48,8667175","2,3692541",1,1,0
"Richard Lenoir - Voltaire","48,86164273878","2,3727491497993",1,1,0
"Roquette - Thiéré","48,8550793057951","2,37336863187215",1,1,0
"Récollets - Square Villemin","48,8750346558839","2,35980123859793",1,1,0
"Saint Georges - d'Aumale","48,8777863959967","2,33742982149124",1,1,0
"Saint-Bon - Rivoli","48,857999643315","2,3502172809763",1,0,1
"Saint-Jacques - Val de Grâce","48,8417514","2,3413893",2,1,1
"Saint-Maur - Roquette","48,858688774063","2,38355399457147",1,1,0
"Saint-Maur - République","48,8641858614551","2,37831741571426",1,0,1
"Saint-Romain - Cherche-Midi","48,8470815908195","2,32137478888035",2,1,1
"Sebastopol - Rambuteau","48,86181809267","2,3501381278038",1,1,0
"Senard - Charles Blum","48,857315824799","2,22109168767929",4,4,0
Serrurier,"48,8804934032465","2,39806417375803",1,1,0
"Square Boucicaut","48,8512964336653","2,32506182044744",2,0,2
"Square Cambronne","48,84756654526","2,3025691509247",1,1,0
"Square Edmond Pépin","48,883656206899","2,4033531546593",1,1,0
"Square Saint-Ambroise","48,860934","2,375841",1,1,0
"Surcouf - Université","48,8612730162781","2,30945355091418",1,1,0
"Ségur - d'Estrées","48,851419978983","2,3097044974566",1,0,1
"Taitbout - La Fayette","48,8733298891997","2,33526259660721",1,1,0
"Traktir - Foch","48,872755334614","2,2915497802487",1,1,0
"Vaneau - Sèvres","48,8485632330594","2,32042182593455",2,2,0
"Vasco de Gama","48,8367178346626","2,2836640856508",2,0,2
"Verger - Colonel Guichard","48,816376985087","2,2670380088932",1,1,0
"Vignerons - Minimes","48,841486","2,430793",1,1,0
"Westermeyer - Paul Vaillant-Couturier","48,8191161815788","2,39666372537613",4,4,0
"Édouard Vaillant - Place Jean Jaurès","48,8626553799992","2,20890373191286",2,2,0
