"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Bourdonnais - Tour Eiffel","48,860897797941","2,295599598447",7,2,5
"Boutroux - Porte de Vitry","48,822632","2,377738",1,0,1
"Brillat-Savarin - Küss","48,822203","2,350422",2,2,0
"Brochant - Clichy","48,8903299891204","2,31973055992978",1,1,0
"Brochant - Square des Batignolles ","48,8881869858103","2,31686114315115",1,1,0
Calmette,"48,8810492509855","2,42499321699143",1,1,0
"Cambon - Rivoli","48,866143390992","2,3251800647137",2,2,0
"Camille Groult - Guy Môquet","48,7874827465213","2,39767257124186",1,0,1
"Carpeaux - Place Jacques Froment","48,8906542","2,3309428",1,0,1
"Carrefour Pleyel","48,9203415696033","2,34385438263416",1,1,0
"Caulaincourt - Place Constantin Pecqueur","48,8896779050281","2,33817871442611",1,1,0
"Centre Georges Pompidou","48,861419","2,352581",3,1,2
Championnet.,"48,8953643","2,3498166",1,1,0
"Chancé Milly - Cimetière Communal Sud","48,8968718938247","2,3039223253727",1,0,1
"Chanzy - Sud-Est","48,8889120376988","2,19563215970993",1,1,0
"Charenton - Diderot","48,846171461187","2,3793068155646",1,1,0
"Charenton - Place du Col Bourgoin","48,844867319554","2,3825789350545",1,1,0
"Charenton - Prague","48,848175129981","2,3763584494312",2,1,1
"Charles de Gaulle - Orléans","48,8809222510152","2,27158159017563",1,1,0
"Charonne - Faubourg Saint-Antoine","48,852191909696","2,3740932717919",2,0,2
"Chazelles - Courcelles ","48,879406604954","2,3034455627203",1,1,0
"Chevaleret - Louise Weiss","48,8325865133506","2,37121138811995",1,0,1
"Château - République","48,905928","2,253629",2,1,1
"Châteaudun - Place de la Liberté","48,9097083030121","2,24544864806006",1,1,0
"Cité Vaneau","48,8542210666207","2,31961492449045",3,2,1
"Cité de la Musique","48,888796556487","2,3925811931922",1,0,1
"Clichy - Place Blanche","48,883601088297","2,3332237824798",1,1,0
"Clignancourt - Ordener","48,8914577261538","2,34863647806049",1,1,0
"Colmar - Victor Hugo","48,8865225109617","2,17396091669798",1,1,0
"Concorde - Stalingrad","48,7985844","2,3821302",2,2,0
"Convention - Campus de Bobigny","48,914920058264","2,4172238067445",2,1,1
"Convention - Lourmel","48,8420550416557","2,28599108755589",1,1,0
"Convention - Saint-Charles","48,843156111116","2,28310905396938",1,0,1
"Coquillière - Louvre","48,8637959096623","2,34257362782955",3,2,1
"Damrémont - Caulaincourt","48,8871450907874","2,33258809894323",1,1,0
"Danielle Casanova - Ledru-Rollin","48,8157834978768","2,38325972110033",1,0,1
"Dantzig - Lefebvre","48,8301392158676","2,29593403637409",1,0,1
"De Toqueville - Terrasse","48,882428","2,314002",1,1,0
"Dora Maar - Nadia Guendouz","48,905452421305","2,3220406472683",2,2,0
"Dôme - République","48,832681","2,250257",1,1,0
"Ecole Vétérinaire","48,8148885982249","2,4224362157779",1,1,0
"Edouard Pailleron - Simon Bolivar ","48,8797988605","2,3748392611742",2,2,0
"Emeriau - Beaugrenelle","48,8479124971494","2,28430598974228",1,1,0
"Enfants du Paradis - Peupliers","48,833122686454","2,2571459412575",1,1,0
"Eugène Oudiné - Dessous Des Berges","48,8256423","2,3750226",1,1,0
"Exelmans - Versailles","48,8409749109197","2,26439025253057",1,1,0
"Faustin Hélie - Desbordes-Valmore","48,859403","2,276522",1,1,0
"Fernand Braudel - Vincent Auriol ","48,8363785231815","2,3723404482007",3,3,0
"Française - Etienne Marcel","48,8640533046538","2,34758701175451",1,0,1
"Gabriel Lamé","48,8351212784276","2,38553456962109",2,0,2
"Gare Arcueil - Cachan","48,799824","2,328171",1,0,1
"Gare Montparnasse - Arrivée","48,843827994315","2,3225811123848",1,1,0
"Gare RER","48,896280181078","2,4581568985227",1,1,0
"Gare RER de Gentilly","48,8142804503802","2,34103471040726",1,1,0
"Gare Rosny-Bois-Perrier","48,8811502333706","2,48043682426214",1,1,0
"Gare Routière de Saint Cloud","48,8428818389632","2,2222450375557",1,1,0
"Gare Saint-Lazare - Place de Budapest","48,877753","2,327339",1,1,0
"Gare d'Asnières sur Seine","48,9063645921747","2,28350669145584",1,1,0
"Gare d'Austerlitz - Pont Charles de Gaulle","48,8423198301093","2,36703000962734",1,0,1
"Gare de Bercy","48,839794573906","2,3826066032052",1,1,0
"Gare de Lyon - Chalon","48,845666194202","2,3741452395916",1,0,1
"Gare de Lyon - Van Gogh","48,843839785643","2,3704450240357",1,1,0
"Gare de Nanterre Ville","48,8950295","2,1957932",2,2,0
"Gare des Vallées","48,913179","2,257726",1,1,0
"Gare du Nord - La Chapelle","48,884178287286","2,3561057075858",1,1,0
"Gaston Roussel - Commune de Paris","48,8943203455316","2,43255227441954",1,1,0
"Gaston Tessier - Rosa Parks RER","48,8963765","2,3743692",2,0,2
"Goutte d'or - Barbès","48,885124323627","2,3496962338686",1,1,0
"Grenelle - Dr Finlay","48,851315406716","2,29195028543472",1,1,0
"Guersant - Gouvion-Saint-Cyr","48,882877751786","2,28766737081487",1,0,1
"Guy Môquet - Jean Moulin","48,9409315210208","2,36394899993177",1,0,1
"Guynemer - Séverine","48,8309174337104","2,27907065302134",1,0,1
"Gérando - Rochechouart","48,88294340845","2,3464846238494",1,1,0
"Hector Malot - Daumesnil","48,8469355299176","2,37708762288094",1,0,1
"Hoche - Jean Lolive","48,8911023920079","2,40284353494644",1,1,0
"Hôtel de Ville - Pont-Marie","48,8538996455274","2,35694725066423",2,2,0
"Hôtel de Ville d'Asnières sur Seine","48,9099933002558","2,28823810815811",2,2,0
"Hôtel de Ville de Saint-Ouen","48,911380185786","2,3340076807601",2,1,1
"Institut de France","48,857615678565","2,3358313530377",1,1,0
"Jacques Callot - Mazarine","48,8552801753319","2,33757432550192",1,0,1
"Jean Calvin - Tournefort","48,8415885692578","2,34848957508802",1,0,1
"Jean Colly - Tolbiac","48,8278172915978","2,37054906785488",1,0,1
"Jean Jaurès - Jules Jacquemin","48,8843305360484","2,40829024551521",1,1,0
"Jean Jaurès - Paul Lafargue","48,884933177666","2,2484488785267",1,1,0
"Jean Jaurès - Presles","48,9071344149878","2,39600572805306",1,1,0
"Jean Jaurès - Reine","48,8400962255885","2,23987251520157",1,1,0
"Jean-Jacques Rousseau - Deux Ecus","48,8629780597213","2,34146352857351",1,1,0
"Jeanne Hornet - Girardot","48,8738026814321","2,42782026529312",1,1,0
"Joffre - Aigle","48,904033","2,245096",1,1,0
"Jouffroy d'Abbans - Villiers","48,8842155470374","2,30565335601568",1,1,0
"Jouffroy d'Abbans - Wagram","48,881973298352","2,301132157445",1,1,0
"Jourdan - Monticelli","48,822032","2,329095",1,0,1
"Jules Guesde - Laennec","48,876289839004","2,50069420784712",1,0,1
"Jules Guesde - Pont du Port à l'Anglais","48,796288070938","2,41721212863922",1,1,0
"Jules Guesdes - Général de Gaulle","48,8193058129196","2,2789341956377",1,1,0
"Keller - La Roquette","48,8555508","2,3752778",1,0,1
"La Motte-Picquet - La Tour Maubourg","48,856926701847","2,3096215831203",1,1,0
"Le Corbusier - Jean Jaurès","48,8378083055755","2,24083811044693",1,1,0
"Ledru-Rollin - Charonne","48,8534585560724","2,37724635819471",1,0,1
"Legendre - Dulong","48,8853251694029","2,31642376631498",1,0,1
"Legendre - Nollet","48,8877421867542","2,32029307988137",1,1,0
"Leibniz - Jean Dollfus","48,896328348516","2,33339042383468",1,0,1
"Leredde - Tolbiac","48,82887629664","2,3744382709265",1,0,1
"Lobau - Hôtel de Ville","48,8562118","2,3532536",11,4,7
"Londres - Place d'Estienne d'Orves","48,876693805757","2,33053620904684",1,0,1
"Lourmel - Marie Skobtsov","48,844974","2,287283",2,1,1
"Madeleine Michelis - Roule","48,8826043130136","2,27736342698336",1,1,0
"Mairie de Bagnolet","48,868421318555","2,4179587885737",1,1,0
"Mairie de Neuilly sur Seine","48,8849472876584","2,26770311594009",1,1,0
"Mairie de Rosny-sous-Bois","48,871256519012","2,4865807592869",1,1,0
"Mairie du 4ème","48,855949910497","2,3563823103905",10,6,4
"Marcel Pourtout - Édouard Manet ","48,8755562076343","2,16559678316116",1,1,0
"Marcelin Berthelot","48,8415473058801","2,23316162824631",1,1,0
"Marché Secrétan","48,8812549637948","2,37346328794956",1,1,0
"Marché d'Auteuil","48,8484276136739","2,26525382116",1,1,0
"Marignan - Champs-Elysées","48,869495661232","2,3066138139003",1,1,0
"Mathurins - Auber","48,872988840744","2,3294984212276",1,0,1
"Michel-Ange - Parent de Rosan","48,8405799236901","2,25841194391251",2,1,1
"Miromesnil - La Boétie","48,8737224129165","2,31584809720516",2,1,1
"Montgallet - Charenton","48,842647778701","2,3861649278137",1,1,0
"Mornay - Sully","48,8497039954842","2,3644607886672",1,1,0
"Musée d'Orsay","48,8597261579087","2,32586044818163",1,1,0
"Nanterre - Université","48,901365","2,212693",1,1,0
"Nationale - Place Jules Guesde","48,82753962463","2,24160522222519",1,0,1
"Navier - Epinettes","48,8958778076915","2,32267767190933",1,1,0
"Ney - Charles Hermite","48,8987480397752","2,36457545310259",1,1,0
"Octave Gréard - Tour Eiffel","48,856502977696","2,2931787543289",1,0,1
Olympiades,"48,826764665199","2,3650860786438",1,1,0
"Oratoire - Rivoli","48,861342760889","2,3400047421455",1,0,1
"Paix - Verdun","48,900504","2,261173",1,1,0
"Parc Suzanne Lenglen","48,8332506905379","2,27654032409191",1,0,1
"Parmentier - Fontaine au Roi","48,8678767055174","2,37270597867147",3,2,1
"Pau Casals - Neuve Tolbiac","48,8311602","2,3774395",2,1,1
"Paul Barruel - Vaugirard","48,8401491854624","2,30443328619003",1,0,1
"Paul Doumer - La Tour","48,8601161096266","2,28084048191106",1,1,0
"Pereire - Rennequin","48,8836478288756","2,29524470865726",1,0,1
"Pesaro - Préfecture","48,89577046284","2,22390834242105",1,1,0
"Petit - Georges Thill","48,8860313199917","2,38957531750202",1,1,0
"Petit - Manin","48,8865068753433","2,39381554013084",1,1,0
"Pierret - Madrid","48,8829765768766","2,26012576724803",1,1,0
"Place Adolphe Cherioux - Vaugirard","48,8395944280046","2,30106577277184",1,0,1
"Place Albert Kahn","48,89579697978","2,3455855841349",1,1,0
"Place André Malraux","48,863925158727","2,3356226831675",1,0,1
"Place Aristide Briand","48,8218923657583","2,41300374269486",1,1,0
"Place Jacques et Thérèse Tréfouël","48,842726498317","2,3125657439232",1,0,1
"Place Jean Ferrat","48,8184945213025","2,37441748380661",1,0,1
"Place Jean-Baptiste Clément","48,8124046686734","2,36170917749405",2,1,1
"Place Marcel Cachin","48,8141144235687","2,39090770483017",1,1,0
"Place Marcel Sembat","48,8332886503069","2,24417477846146",1,0,1
"Place Paul Delouvrier","48,8919762143137","2,38512888550758",1,1,0
"Place Tristan Bernard","48,8791964","2,2915403",1,1,0
"Place Valhubert","48,844182577315","2,3640366643667",1,0,1
"Place de Finlande","48,862408335967","2,3113624379039",3,0,3
"Place de Lévis","48,8835468515333","2,31319338083267",1,1,0
"Place de Passy","48,857802917112","2,2775005469422",1,0,1
"Place de l'Eglise - Vitry-sur-Seine","48,7919228199218","2,39505775272846",1,1,0
"Place de l'Europe - Quai de Bercy","48,8252985884027","2,39456791430712",1,1,0
"Place de l'Hôtel de Ville","48,8573314","2,351458",1,0,1
"Place de l'Édit de Nantes","48,88879","2,3785",1,1,0
"Place de la Bastille - Bourdon","48,852364355271","2,3681089282036",2,1,1
"Place de la Fraternité","48,8571640583837","2,42284744977951",2,2,0
"Place de la Gare","48,8025335801128","2,42750376462936",1,1,0
"Place de la Porte de Paris","48,930093632073","2,35640376806259",2,2,0
"Place de la Reine Astrid","48,864920982538","2,3025491823859",1,1,0
"Place des Marseillais","48,8266390725255","2,40592807531357",1,1,0
"Place du Canada","48,8653462693627","2,31019378796476",1,1,0
"Place du Cornillon - Stade de France","48,9254069583596","2,36444268375635",1,1,0
"Place du Front Populaire - George Sand","48,9068071369806","2,36454121499264",2,2,0
"Place du Lieutenant Henri Karcher","48,8634908717245","2,34006710350513",1,0,1
"Place du Maréchal Juin - Péreire","48,885263","2,298286",2,1,1
"Place du Moulin de Javel","48,84021670922","2,2716060653329",1,1,0
"Pont De Charenton","48,8179685","2,4199531",1,1,0
"Pont Neuf - Rivoli","48,860089892617","2,344057559967",2,2,0
"Pont de Lodi - Dauphine","48,8552968986033","2,33994730756525",1,1,0
"Porte d'Auteuil","48,8479394142243","2,26083967834711",1,0,1
"Porte d'Ivry","48,8217687475965","2,36887067556381",2,1,1
"Porte de Clignancourt - Ney","48,8996411239871","2,34432142227888",1,1,0
"Porte de Clignancourt.","48,897488","2,343996",2,1,1
"Porte de Pantin.","48,889199725577","2,3950181901455",2,2,0
"Porte de Saint Cloud - Parc des Princes","48,8386627570658","2,25251644849777",1,0,1
"Primo Levi - Frigos","48,8309484484602","2,37965351592796",1,1,0
"Professeur René Leriche - Général Leclerc ","48,9078284548301","2,30788797140122",1,0,1
"Pyramide - Parc Floral","48,837442","2,440452",1,0,1
"Quai Panhard et Levassor","48,8283748280967","2,38427374580557",1,0,1
"Quai aux Fleurs - Pont Saint-Louis","48,8529159562094","2,35219571739435",1,0,1
"Ranelagh - Maison de la Radio","48,8529360316948","2,28044964373112",2,1,1
"Ranelagh - Mozart","48,8554439","2,2704418",1,1,0
"Rapp - Place du Général Gouraud","48,858102885107","2,3004072904587",3,3,0
"Raspail - Chomel","48,852233164303","2,3266580700874",1,1,0
"Raspail - Manufacture des Oeillets","48,8094458","2,3903009",1,1,0
"Redoute - Les Courtilles","48,929867194519","2,2836696356535",1,1,0
"Regard - Rennes","48,847385404956","2,3268555477262",1,1,0
"René Binet - Porte de Montmartre","48,8990510995085","2,33655340969563",2,2,0
"Reuilly - Place Felix Eboue","48,8403027449996","2,39463039871545",1,1,0
"Richard Lenoir - Republique","48,8667175","2,3692541",1,0,1
"Richard Wallace - Place du 8 Mai 1945","48,8786679478802","2,24203437566757",1,1,0
"Riquet - Marx Dormoy","48,8902100370203","2,36017562448978",1,1,0
"Rochechouart lamartine","48,876719895109","2,34439302185395",1,0,1
"Roger Salengro - Fontainebleau","48,814548697325","2,3611663654447",1,1,0
"Romainville - Vaillant-Couturier","48,86785","2,446748",1,1,0
"Rottembourg - Général Michel Bizot","48,8378782599255","2,40440525114536",1,0,1
"Rouget de Lisle","48,7646154833953","2,40711897611618",1,1,0
"Sadi Carnot - François Mitterrand ","48,8753268767152","2,42416173219681",2,2,0
"Saint-Antoine Sévigné","48,8550222","2,3612322",1,1,0
"Saint-Bon - Rivoli","48,857999643315","2,3502172809763",3,2,1
"Saint-Cloud - Hippodrome","48,8577214888742","2,25491099059582",1,1,0
"Saint-Denis - Rivoli","48,859059340842","2,3476943001151",2,1,1
"Saint-Honoré - Musée du Louvre","48,863443132848","2,3348781846405",2,2,0
"Saint-Mande - Picpus","48,845127728278","2,4015686296482",1,1,0
"Saint-Mandé - Docteur Arnold Netter","48,8446258576967","2,40494638681412",1,1,0
"Sainte-Elisabeth - Turbigo","48,8661033743104","2,35964924097061",1,0,1
"Sebastopol - Rambuteau","48,86181809267","2,3501381278038",1,1,0
Serrurier,"48,8804934032465","2,39806417375803",1,1,0
"Sibelle - Alésia","48,8267017585392","2,33849834650755",1,0,1
"Simon Bolivar - Henri Turot","48,876887","2,374454",2,1,1
"Solitaires - Place des Fêtes","48,876601","2,391769",2,2,0
"Square Boucicaut","48,8512964336653","2,32506182044744",1,0,1
"Square Edmond Pépin","48,883656206899","2,4033531546593",1,1,0
"Square Montholon","48,876620377545","2,34576411545277",1,0,1
"Square d'Anvers","48,882633484311","2,3448844062122",1,0,1
"Square du Carrefour de l'Insurrection","48,8208645597707","2,29111343622208",1,0,1
"Stade Auguste Delaune","48,8089637868388","2,43452042341232",1,0,1
"Stade de France","48,9191419535581","2,3620655760169",1,1,0
"Stalingrad - Germaine Tailleferre","48,8025720048132","2,37866912037134",1,1,0
"Station Paris Basketball - Stade Georges Carpentier","48,8204824383814","2,36683219671249",1,1,0
"Suffren - La Motte-Piquet","48,8508812309187","2,30121999979019",2,1,1
"Ségur - d'Estrées","48,851419978983","2,3097044974566",4,4,0
"Temple - Charlot","48,865709343796","2,3652737250724",1,1,0
"Temple - Jean-Pierre Timbaud","48,86446597201","2,3660597205162",1,0,1
"Traktir - Foch","48,872755334614","2,2915497802487",1,1,0
"Traversière - Ledru-Rollin","48,8507358241288","2,37587011170625",2,1,1
"Ventadour - Opéra","48,866810653323","2,3343884482519",4,1,3
"Versailles - Claude Terrasse","48,8402193380741","2,26383419115296",1,0,1
"Victor Hugo - Gare","48,923133952658","2,26009704172611",1,1,0
"Vieille du Temple - Francs Bourgeois","48,8582564133658","2,35821794718504",2,0,2
"Village Saint-Paul","48,8526398666248","2,36073017120361",1,1,0
"Villersexel - Saint-Germain","48,858297001218","2,3237934708595",1,0,1
"Wilson - Métallurgie","48,9094230100923","2,35844358801842",2,2,0
