"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Quai Jules Guesde - Saint-Simon","48,8039148721899","2,40896616202737",1,0,1
"Quai Voltaire","48,858942986179","2,3314182047146",2,1,1
"Quai de la Gare - Pont de Bercy","48,83730787972","2,3740861260598",1,0,1
"Quai de la Seine","48,8844922384075","2,37039417028427",1,0,1
"Quatre Vents - Carrefour de l'Odéon","48,8517513744589","2,33816169513405",1,0,1
"Rapp - Place du Général Gouraud","48,858102885107","2,3004072904587",3,2,1
"Raspail - Bac","48,855628721101","2,3256602883339",2,1,1
"Raspail - Chomel","48,852233164303","2,3266580700874",1,0,1
"Raspail - Varenne","48,853147816545","2,3263905197382",1,0,1
"Roquette - Auguste Laurent","48,8580019060234","2,38179770265078",1,1,0
"Roquette - Folie Regnault","48,8592469591555","2,3865536235787",1,1,0
"Rottembourg - Général Michel Bizot","48,8378782599255","2,40440525114536",1,1,0
"Saint-Denis - Réaumur","48,8661116315789","2,35077906755076",2,2,0
"Saint-Fiacre - Poissonière","48,870828911558","2,3459213599563",1,1,0
Saint-François-Xavier,"48,85154484769","2,3146149516106",1,0,1
"Saint-Germain - Ciseaux","48,853305277595","2,3344654618827",1,1,0
"Saint-Jacques - Val de Grâce","48,8417514","2,3413893",2,2,0
"Saint-Maur - Roquette","48,858688774063","2,38355399457147",2,2,0
"Saint-Michel - Luxembourg","48,84501507626","2,3394941166043",2,2,0
"Santé - Arago","48,8350765756206","2,34157372620449",1,0,1
"Sarrette - Général Leclerc","48,825030852925","2,3264128693982",1,1,0
"Schoelcher - Raspail","48,8368173352684","2,33127940804115",1,1,0
"Square Alban Satragne","48,875388227727","2,3559567333359",2,1,1
"Square Pierre Lazareff","48,8671417207458","2,34839335083961",1,1,0
"Square Saint-Ambroise","48,860934","2,375841",1,0,1
"Stade Auguste Delaune","48,8089637868388","2,43452042341232",3,2,1
"Stalingrad - Désiré Chevalier","48,8567016973986","2,44507223367691",1,1,0
"Stalingrad - Rigollots","48,8499740384425","2,45557576417923",1,1,0
"Surcouf - Université","48,8612730162781","2,30945355091418",1,1,0
"Temple - Charlot","48,865709343796","2,3652737250724",1,0,1
"Temple - Haudriettes","48,8616368802116","2,35669602064581",1,0,1
"Terroirs de France - Lheureux","48,8321202707484","2,38861810415983",1,0,1
"Tombe Issoire - René Coty","48,830512876709","2,3343613743782",1,1,0
"Verdun - Pierre et Marie Curie","48,8128223982633","2,37071067094803",1,1,0
"Victoire - Laffitte","48,8751437349467","2,33811850514438",1,0,1
"Victor Hugo - Galliéni","48,8380201544113","2,24608451128006",2,1,1
"Victor Hugo - Paul Eluard","48,819602554907","2,4114319673051",1,0,1
"Villiers - Batignolles","48,8812525384612","2,31653843075037",1,1,0
"Youri Gagarine - Commune de Paris","48,782427463041","2,3939734697342",1,1,0
