"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Gare du Nord - La Chapelle","48,884178287286","2,3561057075858",1,1,0
"Gaston Tessier - Rosa Parks RER","48,8963765","2,3743692",1,1,0
"Gay Lussac - Saint-Jacques","48,8447302561321","2,34192394486641",1,1,0
"Geoffroy - Marie","48,8737819405933","2,34451387633789",2,2,0
"George Sand - Jean de La Fontaine","48,8498691876412","2,2682573875257",1,0,1
"Georges Pompidou - Verdun","48,875481","2,232443",2,2,0
"Glacière - Soeur Catherine Marie","48,8295229894206","2,34357040375471",2,2,0
"Gobelins - Port-Royal","48,837135900263","2,3515201359987",3,2,1
"Goutte d'or - Barbès","48,885124323627","2,3496962338686",1,1,0
"Grand Prieuré - Crussol","48,864660627935","2,3692265531829",2,0,2
"Grande Truanderie - Saint-Denis","48,8626302","2,3498075",5,1,4
"Grands Moulins de Pantin","48,8973836972023","2,39599853754044",1,1,0
"Granges aux Belles","48,8761373390584","2,3680844979417",1,1,0
"Grenelle - Dr Finlay","48,851315406716","2,29195028543472",3,1,2
"Grenelle - Violet","48,8499303551215","2,29461204260588",2,2,0
"Greneta - Sebastopol","48,865242333228","2,3516669869423",3,3,0
"Guichet - Jean Jaurès","48,905169868129","2,30238407850266",3,0,3
"Guillaume Bertrand - République","48,863825174341","2,380906377155",1,0,1
"Guillaume Tell - Parc Henri Barbusse","48,8895892589401","2,41988629102707",2,2,0
"Gustave Eiffel - Parc des Impressionnistes","48,9039061965102","2,29469083249569",2,0,2
"Guy Môquet - Etienne Dolet","48,8152700999182","2,29807827699507",1,1,0
"Guynemer - Jardin du Luxembourg","48,8466127","2,3325478",2,2,0
"Général De Gaulle - Alouette","48,839109","2,4175664",2,2,0
"Général De Gaulle - Vivien","48,836074200902","2,41891667246819",1,1,0
"Général Martial Valin - Pont du Garigliano","48,8382309426914","2,27050602436066",1,1,0
"Général Michel Bizot - Claude Decaen","48,8348126298254","2,4009277881277",3,0,3
"Hameau Fleuri - Marché","48,8314488926083","2,24124044179916",1,1,0
"Hauteville - Bonne Nouvelle","48,87077436024","2,3496496368327",1,0,1
"Hector Malot - Daumesnil","48,8469355299176","2,37708762288094",1,0,1
"Henri Ravera - Gabriel Péri","48,7972227383384","2,30211585760117",1,1,0
"Herschel - Observatoire","48,8434237622192","2,33766451478004",1,1,0
"Hippodrome de Longchamp","48,86413226532","2,239905372262",1,1,0
"Hispano Suiza - Parc des Bruyères","48,915885074177","2,2682306702811",1,1,0
"Honoré d'Estienne d'Ovres - Grilles","48,8905639474384","2,40648318437924",3,3,0
"Hôpital Pitié Salpêtrière","48,8377016","2,3604946",1,1,0
"Hôtel de Ville de Saint-Ouen","48,911380185786","2,3340076807601",1,1,0
"Hôtel de Ville de Vincennes","48,8482760970696","2,43989557027817",3,3,0
"Institut de France","48,857615678565","2,3358313530377",1,1,0
"Institut du Monde Arabe - Saint-Germain","48,849063299501","2,3558086529374",1,0,1
"Ivry - Baudricourt","48,824695995415","2,36310607357747",2,2,0
"Jacquier - Didot","48,8295333629228","2,31817927211523",1,0,1
"Javel - André Citroën","48,846276485475","2,27863680571318",1,1,0
"Jean Jaurès - Reine","48,8400962255885","2,23987251520157",1,0,1
"Jean Macé - Faidherbe","48,85337548426","2,3828620836139",2,0,2
"Jean-Jacques Rousseau - Deux Ecus","48,8629780597213","2,34146352857351",2,0,2
"Jean-Pierre Timbaud - Vaucouleurs","48,867937","2,377885",2,1,1
"Jeanne Hornet - Girardot","48,8738026814321","2,42782026529312",1,0,1
"Jessaint - Marx Dormoy","48,8848454310636","2,35893040895462",1,0,1
"Jeûneurs - Mulhouse","48,868997","2,346925",1,1,0
"Joseph Dijon - Ornano","48,8937445335152","2,34766781330109",1,0,1
"Jouffroy d'Abbans - Malesherbes","48,8850134","2,3070717",1,0,1
"Jourdan - Stade Charléty","48,819428333369","2,3433353751898",1,1,0
"Jules Ferry - Faubourg du Temple Paris","48,868397","2,3678933",2,1,1
"Jules Guesdes - Général de Gaulle","48,8193058129196","2,2789341956377",1,1,0
"Jussieu - Fossés Saint-Bernard","48,8471855100235","2,35348585993052",1,1,0
"Jussieu - Guy de la Brosse","48,845665","2,355653",2,0,2
"La Jarry - Place Diderot","48,8497269403673","2,45201379060745",1,1,0
"La Motte-Picquet - Grenelle","48,8485832133919","2,2993478178978",1,1,0
"Lacuée - Lyon","48,849268481958","2,3704585433006",1,0,1
"Lagny - Auguste Blanqui","48,849225680526","2,42186039686203",3,1,2
"Lagny - Joffre","48,8493068708409","2,41794973611832",2,0,2
"Lagny - Victor Basch","48,8488414718988","2,42632541892523",1,1,0
"Lallier - Trudaine ","48,8810924661796","2,34082248061895",1,1,0
Lampes,"48,8115248198587","2,40179311484098",3,0,3
"Landy - Heurtault","48,9150965345203","2,375951372087",1,1,0
"Larmeroux - Baudelaire","48,816939911292","2,2809894804846",2,2,0
"Laumière - Petit","48,8846736853833","2,3800390586257",3,3,0
"Lauriston - Copernic","48,86926","2,289918",3,3,0
"Le Brix et Mesmin - Jourdan","48,8223409659341","2,32786165330247",1,1,0
"Le Corbusier - Jean Jaurès","48,8378083055755","2,24083811044693",1,1,0
"Lecourbe - Convention","48,839233192419","2,29151979088783",1,1,0
"Leredde - Tolbiac","48,82887629664","2,3744382709265",1,1,0
"Les Planètes ","48,8099849920804","2,45808530598879",1,1,0
"Liberté - Vert-de-Maisons","48,7901478096084","2,43286281824112",1,0,1
"Lobau - Hôtel de Ville","48,8562118","2,3532536",2,1,1
"Louis Xavier de Ricard - Ancienne Mairie","48,8462989906509","2,47242037206888",1,1,0
"M.- A. Lagroua Weill-Hallé -  F. Dolto","48,8285952838574","2,38022060626611",1,1,0
"Madagascar - Meuniers","48,8346046447471","2,39706505089998",1,1,0
"Magenta - Chabrol","48,876495350882","2,3560990020633",2,1,1
"Mairie de Bagnolet","48,868421318555","2,4179587885737",1,1,0
"Mairie de Clamart","48,800612","2,262151",1,1,0
"Mairie du 12ème","48,840855311763","2,3875549435616",4,3,1
"Mairie du 20ème","48,865302324275","2,3990669846535",1,1,0
"Mairie du 3ème","48,8644617813914","2,36176282167435",1,1,0
"Mairie du Kremlin-Bicêtre","48,811919815377","2,35701899975538",1,1,0
"Maison de Radio - France","48,8513288643406","2,27778553962708",2,1,1
"Malakoff - Place de la Porte Maillot","48,8767334966375","2,28345774114132",1,1,0
"Malesherbes - Place de la Madeleine","48,870406028483","2,323243509808",1,1,0
"Marcadet - Barbès","48,890451120965","2,3490573929687",1,0,1
"Marceau - Chaillot","48,868834023334","2,2986030816809",1,0,1
"Marcel Monge - Marcel Dassault","48,8609638453337","2,22467332960481",1,1,0
"Marcel Yol - Jullien","48,8253761180259","2,28723501805893",1,1,0
"Marcelin Berthelot","48,8415473058801","2,23316162824631",1,0,1
"Marcelle - Thalie","48,8835462","2,4137883",1,1,0
"Marignan - Champs-Elysées","48,869495661232","2,3066138139003",1,0,1
"Marne - Germain Dardan","48,81217465201","2,3035024699104",1,1,0
"Maréchal Joffre - Verdun","48,85385","2,470307",1,1,0
"Mathurins - Auber","48,872988840744","2,3294984212276",1,1,0
"Metz - Faubourg Saint-Denis","48,870893","2,353521",1,0,1
"Milton - Manuel","48,878249","2,341181",1,1,0
"Molitor - Michel-Ange","48,845182081538","2,26211277356597",1,1,0
"Molière - République","48,8111158139071","2,31457386244482",1,0,1
"Monceau - Malesherbes ","48,8795079","2,3145456",1,1,0
"Montgallet - Charenton","48,842647778701","2,3861649278137",1,1,0
"Montreuil - République","48,8502634946369","2,43452042341232",1,1,0
"Morillons - Dantzig","48,8331014995393","2,29938000440598",2,1,1
"Musée d'Orsay","48,8597261579087","2,32586044818163",1,0,1
"Ménilmontant - Oberkampf","48,866617658681","2,3830134404158",2,2,0
"Nationale - Place Jules Guesde","48,82753962463","2,24160522222519",2,2,0
"Neuve Saint-Pierre - Beautreillis","48,8535535143965","2,36391227692366",2,1,1
"Niger - Soult","48,8436990636908","2,4103612372205",3,3,0
"Notre-Dame-des-Champs - Stanislas","48,8447992885877","2,32933775588718",1,0,1
"Nungesser - Santé","48,852335","2,448967",1,1,0
"Oberkampf - République","48,8653160870705","2,37611478491",1,1,0
"Octave Gréard - Tour Eiffel","48,856502977696","2,2931787543289",2,2,0
"Olivier de Serres - Leriche","48,8346022171521","2,29574829339981",1,1,0
"Ordener - Poissonniers","48,8912138908447","2,35128866621987",1,1,0
"Pajol - Place Herbert","48,8927825","2,3635598",1,1,0
"Palais des Sports","48,833468517426","2,2858720645308",1,1,0
"Panthéon - Valette","48,8470205716522","2,34649826196711",1,1,0
"Parc André Citroën","48,8406399442967","2,27806180715561",1,1,0
"Parc Georges Brassens - Brancion","48,8322782926976","2,30225700885057",1,1,0
"Parc Suzanne Lenglen","48,8332506905379","2,27654032409191",1,1,0
"Paris - Emile Zola","48,8548980957893","2,41866856813431",1,1,0
"Paris - Laitières","48,8463027415126","2,42075532674789",1,1,0
"Parmentier - Abel Rabaud","48,8692127383611","2,37168882124071",2,2,0
"Parmentier - Fontaine au Roi","48,8678767055174","2,37270597867147",7,3,4
"Parmentier - Hôpital Saint-Louis","48,871379874257","2,3698963836667",1,0,1
"Parmentier - République","48,8644954","2,3750124",1,1,0
"Pascal - Claude Bernard","48,8390619521597","2,34997820109129",4,2,2
"Pasteur - Cotentin","48,8389284","2,316356",1,1,0
"Pau Casals - Neuve Tolbiac","48,8311602","2,3774395",3,3,0
"Paul Barruel - Vaugirard","48,8401491854624","2,30443328619003",2,2,0
"Paul Klee - Place Augusta Holmes","48,838946417408","2,3704235663953",2,1,1
"Paul Signac - Aristide Briand","48,8695026215637","2,45022609829903",1,1,0
"Paul Vaillant-Couturier - Victor Hugo","48,8981970226357","2,29384801797407",3,3,0
"Perle - Vieille du Temple","48,8601346","2,3611206",1,0,1
"Petites Ecuries - Faubourg Saint-Denis","48,8728712058983","2,35421508550644",2,2,0
"Picpus - Louis Braille","48,839988788912","2,4005256685521",1,1,0
"Pierre Brossolette - 12 Février 1934","48,8176962416867","2,30761237442493",1,1,0
"Pirogues de Bercy - Libourne","48,832308","2,38637",1,1,0
"Place Adolphe Cherioux - Vaugirard","48,8395944280046","2,30106577277184",1,1,0
"Place Amédée Gordini - Lefebvre","48,83061737745","2,2920634208276",2,1,1
"Place André Malraux","48,863925158727","2,3356226831675",1,1,0
"Place Aristide Briand","48,8218923657583","2,41300374269486",1,0,1
"Place Balard","48,836395736424","2,2784192115068",1,0,1
"Place Carnot","48,855939321868","2,44153171777725",1,0,1
"Place Charles Digeon","48,843542031336","2,41842716932297",1,1,0
"Place Charles Michels","48,846401","2,28502",1,1,0
"Place Charles Vallin","48,835523812041","2,3025986552238",1,0,1
"Place Denfert-Rochereau","48,8432525362867","2,24598795175552",1,1,0
"Place Etienne Pernet","48,8424345713378","2,29218196123838",1,1,0
"Place Fernand Forest","48,8492691438359","2,28186316788197",1,0,1
"Place Ginette Hamelin","48,837853","2,382064",1,0,1
"Place Jacques Bonsergent","48,870948218595","2,3612049221992",1,0,1
"Place Jacques et Thérèse Tréfouël","48,842726498317","2,3125657439232",1,1,0
"Place Jean Mermoz","48,9220937","2,2718348",2,2,0
"Place Jean-Spire-Lemaître","48,8468428626593","2,45206207036972",1,1,0
"Place Lafayette","48,829654975522","2,2638675570488",3,2,1
"Place Madeleine Daniélou","48,883498","2,282015",1,1,0
"Place Marcel Sembat","48,8332886503069","2,24417477846146",1,0,1
"Place Mireille Havet","48,850533","2,383756",2,0,2
"Place Monge","48,842761803051","2,3524079471827",1,1,0
"Place Mongolfier","48,8151600300604","2,45928794145584",1,0,1
"Place Nationale - Château-des-Rentiers","48,829268","2,365212",1,1,0
"Place Pasdeloup","48,862654215631","2,3670325062844",2,1,1
"Place Robert Guillemard","48,8361917280667","2,28112671600864",2,2,0
"Place Saint-Ferdinand","48,8781552978974","2,28851804786494",1,1,0
"Place Saint-Just","48,7903795187243","2,3895226791501",2,1,1
"Place Valhubert","48,844182577315","2,3640366643667",2,0,2
"Place de Barcelone - Mirabeau","48,8476230273642","2,27356642484665",1,1,0
"Place de Finlande","48,862408335967","2,3113624379039",1,1,0
"Place de Rungis","48,8224559476497","2,34738272948295",1,1,0
"Place de Verdun","48,8202823","2,473775",1,1,0
"Place de l'Édit de Nantes","48,88879","2,3785",2,0,2
"Place de la Bastille - Bourdon","48,852364355271","2,3681089282036",3,1,2
"Place de la Fraternité","48,8571640583837","2,42284744977951",2,2,0
"Place de la Madeleine - Royale","48,869228052648","2,324421107769",1,1,0
"Place de la Montagne du Goulet","48,8443415","2,2773844",1,1,0
"Place de la République - Temple","48,867211201859","2,3635464370545",4,4,0
"Place de la République - Voltaire","48,866830968942","2,3654810339212",1,1,0
"Place de la vache noire","48,8104051705978","2,32706040143967",1,1,0
"Place des Larris","48,8568363","2,4780236",1,1,0
"Place des Victoires","48,8660354","2,3420333",1,1,0
"Place du 14 Juillet","48,8192669595252","2,30119988322258",1,1,0
"Place du Général de Gaulle","48,8525288","2,4877332",1,1,0
"Place du Palais Royal","48,862382970647","2,3384822532535",2,2,0
"Point du Jour - Jean Jaurès","48,8287531414365","2,24591146701462",1,0,1
"Poissonniers - Championnet","48,8954329973394","2,35301781445742",1,1,0
"Poissonniers - Nord","48,8925112135207","2,35222287476063",1,1,0
"Porte Molitor","48,8452476351143","2,25690152496099",3,1,2
"Porte Saint-Martin","48,86860172113","2,35570102930069",1,1,0
"Porte d'Auteuil","48,8479394142243","2,26083967834711",1,1,0
"Porte d'Ivry","48,8217687475965","2,36887067556381",1,1,0
"Porte de Charenton","48,8312401058564","2,39891074597836",2,1,1
"Porte de Clignancourt.","48,897488","2,343996",2,0,2
"Porte de Saint Cloud - Parc des Princes","48,8386627570658","2,25251644849777",2,1,1
"Porte de Versailles","48,832324016657","2,2875617349045",2,1,1
"Porte de la Plaine","48,8280516960598","2,29242771863937",2,1,1
"Primo Levi - Frigos","48,8309484484602","2,37965351592796",1,1,0
"Président Wilson - Baudin","48,8982688710368","2,28493362665176",3,2,1
"Président Wilson - Jean Jaures","48,8903405405227","2,29206830263138",4,3,1
"Pyrénées - Avron","48,853246898212","2,40587104452954",1,1,0
"Pyrénées - Ménilmontant","48,8693268535238","2,39508457481861",1,1,0
"Quai Jules Guesde - Saint-Simon","48,8039148721899","2,40896616202737",2,0,2
"Quai Panhard et Levassor","48,8283748280967","2,38427374580557",1,0,1
"Quai aux Fleurs - Pont Saint-Louis","48,8529159562094","2,35219571739435",2,2,0
"Quai de Valmy","48,8812695157943","2,36818604171276",1,1,0
"Quai de la Loire - Jean Jaurès","48,8833973385453","2,37107452298013",3,3,0
"Quai du Président Roosevelt - Pont Aval","48,8343883676388","2,26568207144737",1,1,0
"Ranelagh - Maison de la Radio","48,8529360316948","2,28044964373112",2,1,1
"Raspail - Bac","48,855628721101","2,3256602883339",2,0,2
"Raspail - Varenne","48,853147816545","2,3263905197382",1,1,0
"Regnault - Patay","48,8243578221638","2,37706515938044",1,0,1
"René Coty - Place Denfert-Rochereau","48,833056477316","2,3329411447048",1,1,0
"Reuilly - Place Felix Eboue","48,8403027449996","2,39463039871545",1,1,0
"Reynaldo Hahn - Lagny","48,8492660436018","2,41233032884477",2,1,1
"Richard Lenoir - Jean-Pierre Timbaud","48,8658042766864","2,36933707496693",1,1,0
"Richard Lenoir - Place de la Bastille","48,8538327","2,3697222",1,1,0
"Rivoli - Musée du Louvre","48,8636463685194","2,33409583568573",2,0,2
"Rochechouart lamartine","48,876719895109","2,34439302185395",2,1,1
"Roger Salengro - Fontainebleau","48,814548697325","2,3611663654447",2,1,1
"Roger Salengro - Général de Gaulle","48,820029010377","2,48467605561018",1,1,0
"Romainville - Vaillant-Couturier","48,86785","2,446748",1,1,0
"Rond-Point Rhin et Danube","48,8404528209918","2,22802251577377",3,2,1
"Rond-point du Dr Albert Schweitzer","48,7898091898817","2,31439400464296",1,0,1
"Roquette - Auguste Laurent","48,8580019060234","2,38179770265078",1,0,1
"Rossini - Laffitte","48,8733462751051","2,33798086770167",1,1,0
"Rouget de Lisle","48,7646154833953","2,40711897611618",1,1,0
"Route de Sèvres - Porte de Bagatelle","48,8752598413248","2,24941581487656",2,2,0
"Route de la Muette - Porte de Neuilly","48,8798926","2,2587671",1,1,0
"Réaumur - Montmartre","48,868230999759","2,3438260338876",2,0,2
"République - Henri Barbusse","48,9066155362675","2,38943248987198",2,1,1
"Résistance - Hoche","48,864273423742","2,43578441441059",1,1,0
"Sabot - Rennes","48,8525751129484","2,33155276626348",1,1,0
"Sahel - Général Michel Bizot","48,8408729647934","2,40444447845221",1,1,0
"Saint Lambert - Blomet","48,8365914814726","2,29305569082499",4,3,1
"Saint-Antoine Sévigné","48,8550222","2,3612322",2,1,1
Saint-Augustin,"48,8762009747008","2,31978625059128",1,0,1
"Saint-Denis - Rivoli","48,859059340842","2,3476943001151",4,4,0
"Saint-Fiacre - Poissonière","48,870828911558","2,3459213599563",2,0,2
