"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Paul Vaillant Couturier - Chaptal","48,893479576183","2,2775253653526",3,3,0
"Paul Vaillant-Couturier - Victor Hugo","48,8981970226357","2,29384801797407",2,2,0
"Petit - Georges Thill","48,8860313199917","2,38957531750202",2,1,1
Philippe-Auguste,"48,851853488265","2,3932945355773",2,2,0
"Pierret - Madrid","48,8829765768766","2,26012576724803",2,1,1
"Place Jean Ferrat","48,8184945213025","2,37441748380661",1,1,0
"Place de l'Europe - Alfortville","48,7891370240584","2,42848008871079",2,1,1
"Place de l'Édit de Nantes","48,88879","2,3785",2,1,1
"Place de la Gare","48,8025335801128","2,42750376462936",1,1,0
"Place du Président Salvador Allende","48,8973073103561","2,40079153681279",3,3,0
"Pont de Levallois-bécon ","48,8984179","2,2791311",1,0,1
"Professeur René Leriche - Général Leclerc ","48,9078284548301","2,30788797140122",1,1,0
"Quai de l'Aisne - Général Leclerc","48,895713","2,400571",1,0,1
"Quai de l'Oise - Aisne","48,8906231","2,3833701",1,0,1
"Roquette - Thiéré","48,8550793057951","2,37336863187215",2,1,1
"République - Henri Barbusse","48,9066155362675","2,38943248987198",1,0,1
"Saint-Maur - République","48,8641858614551","2,37831741571426",2,1,1
"Square Gilbert Thomain","48,9071737380928","2,26954009383917",2,2,0
"Stalingrad - Germaine Tailleferre","48,8025720048132","2,37866912037134",2,2,0
"Terroirs de France - Lheureux","48,8321202707484","2,38861810415983",3,1,2
"Verdun - Adrien Damalix","48,8222334178559","2,42153283208609",1,1,0
"Verdun - Pierre et Marie Curie","48,8128223982633","2,37071067094803",1,0,1
"Verdun - Place Henri IV","48,8707973756392","2,22770031541586",2,1,1
"Voltaire - Anatole France","48,8919993602569","2,28426273912191",1,0,1
"Wilson - Métallurgie","48,9094230100923","2,35844358801842",1,1,0
"Youri Gagarine - Karl Marx","48,7844848507915","2,35908430069685",1,0,1
"Édouard Vaillant - Place Jean Jaurès","48,8626553799992","2,20890373191286",2,1,1
"Île de la Jatte","48,8940361613021","2,26663392037153",2,2,0
