"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Gare du Nord - Faubourg Saint-Denis","48,8796127655036","2,35684029757977",1,1,0
"Gare du Nord - La Chapelle","48,884178287286","2,3561057075858",1,1,0
"Georges Pompidou - Verdun","48,875481","2,232443",1,1,0
"Gergovie - Vercingétorix","48,8345341388399","2,31315454742618",1,1,0
"Gobelins - Port-Royal","48,837135900263","2,3515201359987",1,1,0
"Grand Prieuré - Crussol","48,864660627935","2,3692265531829",1,1,0
"Grande Truanderie - Saint-Denis","48,8626302","2,3498075",1,1,0
"Gravelle - Route du Bac","48,824407","2,418455",2,2,0
"Grenelle - Dr Finlay","48,851315406716","2,29195028543472",1,1,0
"Greneta - Sebastopol","48,865242333228","2,3516669869423",2,2,0
"Guichet - Jean Jaurès","48,905169868129","2,30238407850266",1,1,0
"Guillaume Tell - Parc Henri Barbusse","48,8895892589401","2,41988629102707",2,2,0
"Guy Môquet - Saint-Ouen","48,892777719024","2,32703357934952",1,1,0
"Général Leclerc - Bièvre","48,7824144287473","2,31666952371597",1,1,0
"Général Michel Bizot - Claude Decaen","48,8348126298254","2,4009277881277",1,1,0
"Halle Freyssinet - Parvis Alan Turing","48,832846814471","2,3711421713233",1,1,0
"Halles - Bourdonnais","48,860448992575","2,3460162431002",1,1,0
"Hauteville - Bonne Nouvelle","48,87077436024","2,3496496368327",1,1,0
"Henri Ravera - Gabriel Péri","48,7972227383384","2,30211585760117",1,1,0
"Hippodrome de Longchamp","48,86413226532","2,239905372262",1,1,0
"Hispano Suiza - Parc des Bruyères","48,915885074177","2,2682306702811",1,1,0
"Hôpital - Campo-Formio","48,835405","2,358218",1,1,0
"Hôpital Necker","48,8460434901185","2,31324501335621",1,1,0
"Hôtel de Ville d'Asnières sur Seine","48,9099933002558","2,28823810815811",1,1,0
"Hôtel de Ville de Sèvres","48,8243635612888","2,21310473978519",1,1,0
"Indre - Prairies","48,8625439850678","2,40329045802355",1,1,0
"Institut de France","48,857615678565","2,3358313530377",1,1,0
"Institut du Monde Arabe - Saint-Germain","48,849063299501","2,3558086529374",1,1,0
"Jardin de l'Hospice Debrousse","48,861451061938","2,40568600595",2,2,0
"Jardins d'Eole","48,8869703","2,3668488",1,1,0
"Jean Jaurès - Place du Dr Roux","48,927567032796","2,2947337017374",1,1,0
"Jean Jaurès - Presles","48,9071344149878","2,39600572805306",1,1,0
"Jean Jaurès - Salvador Allende","48,8214755947368","2,30265766382217",1,1,0
"Jean Macé - Faidherbe","48,85337548426","2,3828620836139",1,0,1
"Jean Oestreicher - Porte de Champerret","48,8865558006598","2,28864043951035",1,1,0
"Jean-François Lépine - Stephenson","48,8861146679681","2,35685562752928",1,1,0
"Jonquière - Docteur Paul Brousse","48,894799816684","2,31870521217322",2,2,0
"Jourdan - Cité Universitaire","48,8198973431567","2,33970079641244",1,1,0
"Jourdan - Monticelli","48,822032","2,329095",1,1,0
"Jussieu - Guy de la Brosse","48,845665","2,355653",1,1,0
"LCL Campus - Place Oscar Niemeyer","48,8053424806216","2,36398369073868",3,3,0
"La Jarry - Place Diderot","48,8497269403673","2,45201379060745",1,1,0
"Lacuée - Lyon","48,849268481958","2,3704585433006",1,1,0
"Lacépède - Linné","48,8437035476636","2,35465127974749",1,1,0
"Larmeroux - Baudelaire","48,816939911292","2,2809894804846",2,2,0
"Le Goff - Gay-Lussac","48,8461024009786","2,34122078865767",2,2,0
"Lecourbe - Convention","48,839233192419","2,29151979088783",1,1,0
"Ledru-Rollin - Charonne","48,8534585560724","2,37724635819471",1,1,0
"Ledru-Rollin - Place du Père Chaillet","48,8564337069437","2,37902058776143",1,1,0
"Lemercier - Cardinet","48,8900971688517","2,3173776268959",2,2,0
"Leredde - Tolbiac","48,82887629664","2,3744382709265",1,1,0
"Les Halles - Saint-Eustache","48,8636269590168","2,34262391924858",1,1,0
"Les Juilliottes","48,8043072","2,4437362",2,2,0
"Longchamp - Place d'Iéna","48,8649172334339","2,29267481714487",1,1,0
"Lorraine - Jean Jaurès","48,8863865","2,3825772",1,1,0
"Louis Blanc - Aqueduc ","48,8820301825995","2,36356157809496",1,1,0
"Louis Ganne - Davout","48,8633872069261","2,40972574800253",1,1,0
"Louis Lumière.","48,8621619807001","2,41112578185621",1,1,0
"Louis Xavier de Ricard - Ancienne Mairie","48,8462989906509","2,47242037206888",2,2,0
"Léon Frot - Charonne","48,8549638003352","2,38721708537201",1,1,0
"M.- A. Lagroua Weill-Hallé -  F. Dolto","48,8285952838574","2,38022060626611",2,2,0
"Madagascar - Meuniers","48,8346046447471","2,39706505089998",2,0,2
"Madeleine Vionnet","48,902519074064","2,3740895837545",1,1,0
"Magenta - Chabrol","48,876495350882","2,3560990020633",1,1,0
"Maine - Antoine Bourdelle","48,8430853174659","2,32026394678474",1,1,0
"Maine - Jean Zay","48,837925263898","2,3225428909063",1,1,0
"Mairie d'Ivry-sur-Seine","48,8105712096928","2,38428264856339",2,2,0
"Mairie du 11ème","48,858925","2,3789759",1,1,0
"Mairie du 12ème","48,840855311763","2,3875549435616",1,1,0
"Maison de Radio - France","48,8513288643406","2,27778553962708",4,2,2
"Marceau Delorme - Pierre Brossolette","48,9120606286036","2,29589742356875",2,2,0
"Marché Saint-Germain","48,8516562585528","2,33550030738115",1,1,0
"Marché Secrétan","48,8812549637948","2,37346328794956",1,1,0
"Mariotte - Batignolles","48,884571659595","2,321469503475",1,1,0
"Marne - Charles de Gaulle","48,8150717195444","2,41216689348221",2,2,0
"Mathis - Flandre","48,8906429898976","2,37625546753407",1,1,0
"Maurice Payret-Dortail","48,8781195706334","2,22336251288652",1,1,0
"Molière - République","48,8111158139071","2,31457386244482",1,1,0
"Monceau - Malesherbes ","48,8795079","2,3145456",1,1,0
"Morice - Général Leclerc","48,9024547198159","2,312892973423",1,1,0
Mutualité,"48,848225572724","2,3502873256803",1,1,0
"Ménilmontant - Père Lachaise","48,863287291502","2,3869940266013",1,1,0
"Mézières - Rennes ","48,850234593217","2,33038198202848",2,0,2
"Nationale - Marcel Duchamp","48,8246374933714","2,36780147999525",1,1,0
"Nationale - Vincent Auriol","48,8325270839729","2,36235441039212",2,2,0
"Neuilly - Petit","48,8989653613413","2,29627937078476",1,1,0
"Odessa - Départ","48,842885590081","2,3244281485677",1,1,0
"Orteaux - Mouraud","48,8555864284787","2,40876290776467",1,1,0
"Paganini - Davout","48,85135","2,412021",2,2,0
"Panthéon - Valette","48,8470205716522","2,34649826196711",1,1,0
"Parc Georges Brassens - Brancion","48,8322782926976","2,30225700885057",1,1,0
"Parc de Sceaux - Centre-Ville","48,7769529826096","2,29572147130966",2,1,1
"Parmentier - Fontaine au Roi","48,8678767055174","2,37270597867147",1,1,0
"Parmentier - Hôpital Saint-Louis","48,871379874257","2,3698963836667",1,1,0
"Pascal - Claude Bernard","48,8390619521597","2,34997820109129",1,1,0
"Pasteur - Cotentin","48,8389284","2,316356",1,1,0
"Paul Doumer - Stalingrad","48,806518992199","2,3368880152702",4,4,0
"Pavé des Gardes - Charles Vaillant","48,81168551728","2,2111820107205",1,1,0
"Payenne - Square George Caïn","48,8578329","2,3622643",1,1,0
"Pelleport - Belgrand","48,8650008184765","2,40398083637749",1,1,0
"Pereire - Ternes","48,8797395483073","2,28801213204861",1,1,0
"Perrault - Place du Louvre","48,860273568996","2,3412468419093",1,1,0
"Petit - Georges Thill","48,8860313199917","2,38957531750202",1,1,0
"Piat - Parc de Belleville","48,8719562663553","2,38498139027809",1,1,0
"Picpus - Louis Braille","48,839988788912","2,4005256685521",1,1,0
"Pierre Grenier - Pont de Billancourt","48,8258020742942","2,24879890680313",1,1,0
"Pierre et Marie Curie - Maurice Thorez","48,815802263608","2,37680498510599",1,1,0
"Place Adolphe Cherioux - Vaugirard","48,8395944280046","2,30106577277184",1,1,0
"Place André Malraux","48,863925158727","2,3356226831675",3,3,0
"Place Edmond Michelet","48,860134890542","2,3500636965036",1,1,0
"Place Eustache Deschamps","48,793855","2,336637",2,2,0
"Place François Mitterand","48,8649278201633","2,44295831769705",2,2,0
"Place Jacques Bonsergent","48,870948218595","2,3612049221992",1,1,0
"Place Jean Delay","48,823316","2,354336",1,1,0
"Place Jean Ferrat","48,8184945213025","2,37441748380661",1,1,0
"Place Jean-Baptiste Clément","48,8124046686734","2,36170917749405",2,2,0
"Place Jules Ferry","48,8121079284148","2,32583731412888",2,2,0
"Place Lafayette","48,829654975522","2,2638675570488",1,1,0
"Place Marcel Sembat","48,8332886503069","2,24417477846146",3,3,0
"Place Mireille Havet","48,850533","2,383756",1,1,0
"Place Mongolfier","48,8151600300604","2,45928794145584",1,1,0
"Place Pasdeloup","48,862654215631","2,3670325062844",1,1,0
"Place Pigalle","48,8827555","2,3361566",3,3,0
"Place Tony de Graaff","48,8181645","2,2458109",1,1,0
"Place Valhubert","48,844182577315","2,3640366643667",2,2,0
"Place Violet","48,844878938365","2,29057565331459",1,1,0
"Place de Barcelone - Mirabeau","48,8476230273642","2,27356642484665",1,1,0
"Place de Rungis","48,8224559476497","2,34738272948295",1,0,1
"Place de l'Eglise - Pantin","48,8928094615203","2,4124351143837",2,2,0
"Place de l'Insurrection d'Août 1944 ","48,8147785275159","2,39807456731796",2,2,0
"Place de la Nation - Picpus","48,846821681548","2,4001130461693",1,1,0
"Place de la Porte de Châtillon","48,8242469","2,3186306",2,1,1
"Place de la République - Temple","48,867211201859","2,3635464370545",1,1,0
"Place des Droits de l'Enfant","48,8274804","2,3319217",1,1,0
"Place des Ternes.","48,8784386312265","2,2977277636528",1,1,0
"Place du 14 Juillet","48,8192669595252","2,30119988322258",2,2,0
"Place du Colonel Fabien","48,87756832086","2,3698791861534",2,2,0
"Place du Maréchal Juin - Péreire","48,885263","2,298286",1,1,0
"Place du Maréchal de Lattre de Tassigny","48,8217077152571","2,28534314854324",1,1,0
"Placette Grégoire Collas","48,943420140028","2,24874760955572",1,1,0
"Point du Jour - Jean Jaurès","48,8287531414365","2,24591146701462",1,1,0
"Pont Neuf - Rivoli","48,860089892617","2,344057559967",3,3,0
"Port-Royal - Hôpital du Val-de-Grâce","48,837668272811","2,3448138346607",1,1,0
"Porte de Clignancourt - Ney","48,8996411239871","2,34432142227888",2,2,0
"Porte de Pantin.","48,889199725577","2,3950181901455",1,1,0
"Porte de la Plaine","48,8280516960598","2,29242771863937",1,1,0
"Porte des Lilas - Faidherbe","48,8786185566898","2,41203278303146",1,1,0
"Professeur René Leriche - Général Leclerc ","48,9078284548301","2,30788797140122",1,1,0
"Pyrénées - Emmery","48,872010281271","2,39203959703445",1,1,0
"Pyrénées - Plaine","48,85026702458","2,4062821269035",1,1,0
"Quai Jules Guesde - Saint-Simon","48,8039148721899","2,40896616202737",1,1,0
"Quai Marcel Boyer - Victor Hugo","48,8225563666673","2,39203959703445",1,1,0
"Quai de Béthune - Pont de la Tournelle","48,8509743319403","2,35630720853805",1,1,0
"Quai de la Gare - Pont de Bercy","48,83730787972","2,3740861260598",1,1,0
"Quai des Célestins - Henri IV","48,8512971","2,3624535",1,1,0
"Ranelagh - Mozart","48,8554439","2,2704418",1,1,0
"Regard - Rennes","48,847385404956","2,3268555477262",1,1,0
"René Coty - Place Denfert-Rochereau","48,833056477316","2,3329411447048",1,1,0
"Richard Lenoir - Place de la Bastille","48,8538327","2,3697222",3,3,0
"Richard Lenoir - Voltaire","48,86164273878","2,3727491497993",3,2,1
"Rocher - Laborde","48,8759024071265","2,32261631637812",1,1,0
"Rond-Point Rhin et Danube","48,8404528209918","2,22802251577377",1,1,0
"Rottembourg - Général Michel Bizot","48,8378782599255","2,40440525114536",1,1,0
"Rougemont - Poissonnière","48,8716115693548","2,345873080194",1,1,0
"Réunion - Avron","48,8525667520338","2,40392806870812",1,1,0
"Saint-Denis - Rivoli","48,859059340842","2,3476943001151",1,0,1
"Saint-Denis - Réaumur","48,8661116315789","2,35077906755076",1,1,0
"Saint-Fiacre - Poissonière","48,870828911558","2,3459213599563",2,2,0
Saint-François-Xavier,"48,85154484769","2,3146149516106",1,1,0
"Saint-Germain - Thenard","48,850571","2,3471015",1,1,0
"Saint-Mande - Picpus","48,845127728278","2,4015686296482",2,2,0
"Sainte-Elisabeth - Turbigo","48,8661033743104","2,35964924097061",1,1,0
"Sambre et Meuse - Villette","48,874405666217","2,3738072379951",1,1,0
"Senard - Charles Blum","48,857315824799","2,22109168767929",1,1,0
"Siam - La Pompe","48,8617203290273","2,27534656855531",1,1,0
"Silly - Louis Blériot","48,8321904537427","2,23401993513107",1,1,0
"Simone Signoret - Paris","48,9036006247129","2,46540659626514",1,1,0
"Square Alban Satragne","48,875388227727","2,3559567333359",1,0,1
"Square Cambronne","48,84756654526","2,3025691509247",1,1,0
"Square Emile - Chautemps","48,867433724231","2,3536357283592",3,3,0
"Square Etienne Jarousse","48,8248518259713","2,29259334504604",1,1,0
"Square Georges Melies","48,8407023921308","2,40966774523258",1,1,0
"Square Raymond Souplex","48,8918372147891","2,3354261031659",1,1,0
"Square René Viviani - Montebello","48,8519048914064","2,34784215688705",2,2,0
"Square des Epinettes","48,8938390978139","2,32595399022102",1,1,0
"Square des Saint-Simoniens","48,8701796","2,3967273",1,1,0
"Square du Carrefour de l'Insurrection","48,8208645597707","2,29111343622208",1,1,0
"Square du Théâtre du Garde-Chasse","48,8812873750606","2,42011964321137",2,2,0
"Station Paris Basketball - Stade Georges Carpentier","48,8204824383814","2,36683219671249",1,1,0
"Stephenson - Doudeauville","48,8885370489448","2,35616102814674",1,1,0
"Suffren - Champ de Mars","48,8547194","2,2952168",1,1,0
"Séminaire de Conflans - Liberté","48,823194","2,404179",1,1,0
"Tanger - Place du Maroc","48,8862524447104","2,36892968416214",1,1,0
"Tertres - Fontaine","48,7875536547156","2,30623573064804",1,1,0
"Tiron - Rivoli","48,855692253233","2,3579058051109",1,1,0
"Tombe Issoire - René Coty","48,830512876709","2,3343613743782",1,1,0
"Toqueville - Cardinet","48,8849018711071","2,31093931943178",3,3,0
Val-Fleury,"48,8076714079909","2,24072176963091",2,2,0
"Vaneau - Sèvres","48,8485632330594","2,32042182593455",2,2,0
"Victor Hugo - La Pompe","48,8679522247086","2,28146318346262",1,1,0
"Vieille du Temple - Francs Bourgeois","48,8582564133658","2,35821794718504",1,1,0
"Vignerons - Minimes","48,841486","2,430793",2,2,0
"Villiers - Batignolles","48,8812525384612","2,31653843075037",2,2,0
"Villiers de l'Isle Adam - Pyrénées","48,867362","2,396222",1,1,0
"Île de la Jatte","48,8940361613021","2,26663392037153",2,2,0
