"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Bertrand Sincholle - Henri Barbusse","48,8992598239435","2,3042294383049",1,1,0
"Bessières - Porte de Clichy","48,8961176245147","2,31790903955698",1,0,1
"Bichat - Grange aux Belles","48,873688","2,365015",1,0,1
"Bineau - Louise Michel","48,88666162207","2,2843274474144",1,0,1
"Bobillot - Paulin Mery","48,8298998417474","2,35433567667485",1,1,0
"Bois de Vincennes.","48,8338064","2,4132221",1,0,1
"Bons Raisins - Voltaire","48,872824514614","2,19471555708509",3,3,0
"Borrégo - Gambetta","48,8733049704553","2,40141458809376",1,1,0
"Boudreau - Auber","48,87219","2,329423",2,2,0
"Boulard - Daguerre","48,8344647268061","2,32933860272169",1,1,0
"Bourdon - Pont Morland","48,8478103","2,3659356",1,1,0
"Bourdonnais - Tour Eiffel","48,860897797941","2,295599598447",1,1,0
"Bourg l'Abbé - Saint-Martin","48,8639333194926","2,35240627080202",3,3,0
"Bourse du Travail","48,868976638826","2,3623438552022",2,2,0
"Boussingault - Tolbiac","48,8260351660585","2,34217680800433",1,0,1
"Boutroux - Porte de Vitry","48,822632","2,377738",1,0,1
"Boyer-Barret - Raymond Losserand","48,8332988023332","2,31733839958906",2,1,1
"Boétie - Ponthieu","48,871417284355","2,3076787590981",2,1,1
"Bridaine - Lamandé","48,8862074","2,3206239",1,1,0
"Bruneseau - Quai d'Ivry","48,8249456375829","2,38856613636017",1,1,0
"Bréa - Raspail","48,842738478258","2,3297942217634",1,1,0
"Bréguet - Sabin","48,856931678257","2,3706749462105",3,0,3
"Buffon - Jardin des Plantes","48,8426684661049","2,36185871064663",1,0,1
"Butte aux Cailles - Esperance","48,8275877419095","2,34921511262655",1,1,0
"Buzenval - Vignoles","48,8538581716876","2,40000408142805",1,1,0
"Bézout - Général Leclerc","48,8288480450244","2,3285973072052",1,1,0
Calmette.,"48,8810492509855","2,42499321699143",1,1,0
"Cambronne - Villa Croix Nivert","48,845847561366","2,3017574474216",1,1,0
"Capitaine Glarner - Gabriel Péri","48,9024499004187","2,33048075334257",1,1,0
"Cartier Bresson - Denis Papin","48,902616","2,397814",1,1,0
"Caulaincourt - Place Constantin Pecqueur","48,8896779050281","2,33817871442611",1,1,0
"Caumartin - Provence","48,8744227734265","2,32846856117249",2,1,1
"Ceinture du Lac Inferieure - Saint-Cloud","48,8621807093314","2,26178716868162",1,1,0
"Censier - Jardin des Plantes","48,8410717816138","2,35547538846731",1,1,0
"Censier - Santeuil","48,8406589213852","2,35375240445137",2,0,2
Centquatre,"48,8893335384554","2,37078543752432",2,2,0
"Cesaria Evora - Rosa Parks","48,8971767282504","2,37451739609241",1,1,0
"Championnet - Vauvenargues","48,8940187474457","2,3319872841239",1,1,0
"Charenton - Prague","48,848175129981","2,3763584494312",4,4,0
"Charles Delescluze","48,8524220084889","2,38063249737024",4,1,3
"Charles Tillon - Cimetière Communal","48,9184402364184","2,39356309175491",2,2,0
"Charlot - Stade Gabriel Voisin","48,827228120536","2,268122527474",2,2,0
"Charonne - Avron","48,8516026652216","2,39840304703793",1,1,0
"Charonne - Faubourg Saint-Antoine","48,852191909696","2,3740932717919",1,1,0
"Chaussée d'Antin - Haussmann","48,87243","2,33359",2,0,2
"Chemin Vert - Saint-Maur","48,8611246140736","2,38129902631044",1,1,0
"Chemin de Bretagne","48,824753068884","2,2588385956052",1,1,0
"Cherche-Midi - Hôpital Necker","48,8446106330996","2,31791406869888",1,1,0
"Chernoviz - Raynouard","48,8569864146289","2,28217321814299",1,1,0
"Choron - Martyrs","48,8778514435025","2,33967013657093",1,1,0
"Château - République","48,905928","2,253629",3,1,2
"Château de Vincennes","48,8442319325566","2,43920953770918",1,0,1
"Cimetière de Boulogne-Billancourt","48,830764","2,252024",1,0,1
"Cimetière de Montmartre","48,886472466142","2,3328901827335",1,1,0
"Cité de la Musique","48,888796556487","2,3925811931922",1,1,0
"Claude Debussy - Marc Bloch","48,910388180512","2,3117771744728",1,0,1
"Claude Vellefaux - Hôpital Saint-Louis","48,872859139003","2,3700717069851",2,2,0
"Cloître Saint-Merri - Renard","48,858835448898","2,3518279194832",1,1,0
"Colmar - Victor Hugo","48,8865225109617","2,17396091669798",1,0,1
"Commandant l'Herminier - Gallieni","48,847040552603","2,4160453677177",1,0,1
"Constantine - Université","48,8606804737383","2,31484819558422",1,1,0
"Cossonnerie - Sébastopol","48,861326659084","2,34941963106394",2,2,0
"Courcelles - Place des Ternes","48,8781999289231","2,2992860188665",1,1,0
"Crimée - Ourcq","48,8941041403163","2,37294608846728",1,1,0
"Croulebarde - Corvisart","48,8309816593169","2,3481646925211",1,0,1
"Crozatier - Faubourg Saint-Antoine","48,850440013405","2,378901366211",3,3,0
"Cujas - Saint-Michel","48,848191348584","2,341831654854",1,1,0
"Danton - Serpente","48,8522973625817","2,34141323715448",1,1,0
"Dareau - Broussais","48,8307758","2,3361804",1,1,0
"Daumesnil - Hébrard","48,8429","2,38474",1,1,0
"Daumesnil - Picpus","48,8374688","2,401765",1,0,1
"Delphine Seyrig - Général Leclerc","48,8939239630579","2,39790290594101",2,2,0
"Didot - Place de Moro-Giafferi","48,8337","2,3215",1,1,0
"Docteur Calmette - Martre","48,898969358483","2,3086513252383",1,1,0
"Dora Maar - Nadia Guendouz","48,905452421305","2,3220406472683",1,1,0
"Dunois - Clisson","48,832294","2,3674523",1,1,0
"Dutot - Place Alleray","48,836826091766","2,3071701095578",1,1,0
"Ecole Vétérinaire","48,8148885982249","2,4224362157779",1,1,0
"Edouard Poisson - Victor Hugo","48,91113914953","2,37927228212357",1,1,0
"Emeriau - Beaugrenelle","48,8479124971494","2,28430598974228",1,1,0
"Epée de Bois - Mouffetard","48,8415086903888","2,35006671398878",1,1,0
"Eugène Varlin - Place de la Paix","48,792862","2,363093",2,2,0
"Euryale Dehaynin - Loire","48,8862489173048","2,3774591088295",1,1,0
"Fabre d'Eglantine - Place de la Nation","48,8471116","2,3956204",1,1,0
"Faubourg Du Temple - Republique","48,867872484749","2,3648982158072",2,1,1
"Faubourg Montmartre - La Fayette","48,8752545490534","2,34085366129875",1,0,1
"Faubourg Poissonniere - Delta","48,8825558076268","2,34974820166826",2,2,0
"Faubourg Poissonnière - Dunkerque","48,8808834454044","2,34993427991867",1,1,0
"Flandre - Alphonse Karr","48,89465","2,381868",2,2,0
"Flandre - Ourcq","48,8926015918902","2,37909156829119",1,1,0
"Flandrin - Henri Martin","48,8643275","2,2724174",1,1,0
"Fontainebleau - Edmond Michelet","48,8095643684405","2,3626908659935",1,1,0
"François 1er - Montaigne","48,866887649978","2,3066755757207",3,3,0
"Froment - Bréguet","48,8570414504784","2,37289470306807",1,1,0
"Félix Faure - Convention","48,841249336041","2,2883866008495",2,0,2
"Félix Ziem - Armand Gauthier","48,8894963048682","2,3333936588044",1,1,0
"Gabriel Péri - Francisco Ferrer","48,8863371023698","2,4073389172554",1,1,0
"Gabrielle Josserand - Edouard Vaillant","48,9027156625544","2,3933270573616",2,2,0
"Gambetta - Père Lachaise","48,8642956961659","2,39822866728204",2,2,0
"Gambetta - Saint Fargeau","48,871244610447","2,40390568971634",1,1,0
"Gare Arcueil - Cachan","48,799824","2,328171",1,1,0
"Gare Montparnasse - Edgar Quinet","48,841487851079","2,3233232282801",1,0,1
"Gare Montparnasse - Vaugirard","48,8418071798797","2,31951002690117",1,1,0
"Gare RER - Général de Gaulle","48,933548439566","2,3064726536317",1,1,0
"Gare RER de Gentilly","48,8142804503802","2,34103471040726",1,1,0
"Gare Routière de Saint Cloud","48,8428818389632","2,2222450375557",2,1,1
"Gare Saint-Lazare - Place de Budapest","48,877753","2,327339",1,1,0
"Gare d'Asnières sur Seine","48,9063645921747","2,28350669145584",1,0,1
"Gare d'Austerlitz","48,842524","2,364044",1,1,0
"Gare d'Austerlitz - Pont Charles de Gaulle","48,8423198301093","2,36703000962734",2,1,1
"Gare de Lyon - Place Louis Armand","48,845515089794","2,3726498446286",4,3,1
"Gare de Lyon - Roland Barthes","48,8439572949406","2,37908821552992",1,1,0
"Gare de Lyon - Van Gogh","48,843839785643","2,3704450240357",1,1,0
"Gare de Pont-Cardinet","48,8871390147531","2,31449414399426",1,1,0
"Gare de Reuilly - Picpus","48,8426735411679","2,39729437977076",1,1,0
"Gare du Nord - Demarquay","48,881154","2,358411",1,1,0
"Gare du Nord - Denain","48,879595787608","2,3544725775719",1,1,0
"Gare du Nord - Hôpital Lariboisière","48,881949","2,352339",1,1,0
"Gare du Nord - La Chapelle","48,884178287286","2,3561057075858",3,1,2
"Gare du Nord - Saint-Vincent de Paul","48,880955741648","2,3524305148385",1,0,1
"Gare du Stade","48,9312676","2,2603778",1,1,0
"Geoffroy - Marie","48,8737819405933","2,34451387633789",1,1,0
"Glacière - Soeur Catherine Marie","48,8295229894206","2,34357040375471",1,1,0
"Gobelins - Port-Royal","48,837135900263","2,3515201359987",1,1,0
"Gouthière - Poterne des Peupliers","48,820507","2,351342",4,4,0
"Grand Prieuré - Crussol","48,864660627935","2,3692265531829",1,1,0
"Grande Armée - Brunel","48,876116","2,288124",1,1,0
"Grande Rue - Europe","48,8218104687602","2,20587987452745",1,1,0
"Grande Truanderie - Saint-Denis","48,8626302","2,3498075",4,4,0
"Grands Moulins de Pantin","48,8973836972023","2,39599853754044",2,2,0
"Granges aux Belles","48,8761373390584","2,3680844979417",1,1,0
"Granges aux Belles - Hôpital Saint-Louis","48,8747949948413","2,36666943698496",1,1,0
"Greneta - Sebastopol","48,865242333228","2,3516669869423",1,0,1
"Guersant - Gouvion-Saint-Cyr","48,882877751786","2,28766737081487",1,1,0
"Guichet - Jean Jaurès","48,905169868129","2,30238407850266",1,1,0
"Guy Môquet - Jean Moulin","48,9409315210208","2,36394899993177",1,1,0
"Guy Môquet - Saint-Ouen","48,892777719024","2,32703357934952",1,1,0
"Guynemer - Séverine","48,8309174337104","2,27907065302134",1,0,1
"Général Leclerc - Bièvre","48,7824144287473","2,31666952371597",1,1,0
"Halles - Bourdonnais","48,860448992575","2,3460162431002",2,0,2
"Harpe - Saint-Germain","48,851518815017","2,3436703160405",1,1,0
"Hauteville - Bonne Nouvelle","48,87077436024","2,3496496368327",1,1,0
"Henri Barbusse - Gabriel Péri","48,801773795836","2,2874166362216",1,1,0
"Henri Barbusse - Marcel Cachin","48,93742089281","2,3720374971659",1,1,0
"Herschel - Observatoire","48,8434237622192","2,33766451478004",1,1,0
"Hippodrome Paris-Vincennes","48,8204838775852","2,44627118110657",1,1,0
"Hoche - Jean Lolive","48,8911023920079","2,40284353494644",1,1,0
"Hôpital Robert Debré","48,8800522220089","2,4008650346327",1,1,0
"Hôtel de Ville - Pont-Marie","48,8538996455274","2,35694725066423",1,1,0
"Hôtel de Ville de Boulogne Billancourt","48,8349588516678","2,24168032407761",1,0,1
"Hôtel de Ville de Rueil-Malmaison","48,878194","2,181724",1,1,0
"Institut du Monde Arabe - Saint-Germain","48,849063299501","2,3558086529374",1,0,1
"Italie - Jardin Joan Miro","48,8199091404576","2,35929485410452",1,0,1
"Ivry - Simone Weil","48,8232839320308","2,36590951681137",2,2,0
"Jardin d'Acclimatation","48,8787722425105","2,27077223360538",2,2,0
"Jardin de l'Hospice Debrousse","48,861451061938","2,40568600595",1,1,0
"Javel - André Citroën","48,846276485475","2,27863680571318",1,0,1
"Jean Jaurès - Jean Baptiste Clément ","48,8457626145401","2,23696500062943",1,1,0
"Jean Jaurès - Jules Jacquemin","48,8843305360484","2,40829024551521",1,1,0
"Jean Jaurès - Ouvrières Pivéreuses","48,9104234375256","2,3995766043663",3,1,2
"Jean Jaurès - Presles","48,9071344149878","2,39600572805306",1,1,0
"Jean-Jacques Rousseau - Deux Ecus","48,8629780597213","2,34146352857351",1,0,1
"Jean-Pierre Timbaud - Vaucouleurs","48,867937","2,377885",2,1,1
"Joseph Liouville - Croix Nivert","48,8448354712444","2,29750849306583",1,1,0
"Jouffroy d'Abbans - Wagram","48,881973298352","2,301132157445",1,1,0
"Jourdan - Cité Universitaire","48,8198973431567","2,33970079641244",3,2,1
"Jourdan - Monticelli","48,822032","2,329095",1,1,0
"Jourdan - Stade Charléty","48,819428333369","2,3433353751898",2,1,1
"Jules Guesde - Alsace","48,890566275506","2,2950777411461",2,2,0
"Jules Vallès - Charonne","48,8542843799353","2,38476745784283",3,3,0
"Kléber - National","48,9063338987122","2,2393910586834",1,1,0
"Lacépède - Linné","48,8437035476636","2,35465127974749",1,1,0
"Las Cases - Bourgogne","48,859091104741","2,3185685276985",1,1,0
"Lavandieres Sainte Opportune - Rivoli","48,859279702476","2,3466217517853",4,4,0
"Ledru-Rollin - Charonne","48,8534585560724","2,37724635819471",1,1,0
"Ledru-Rollin - Place du Père Chaillet","48,8564337069437","2,37902058776143",3,2,1
"Legendre - Nollet","48,8877421867542","2,32029307988137",1,1,0
"Lemercier - Cardinet","48,8900971688517","2,3173776268959",1,1,0
"Leredde - Tolbiac","48,82887629664","2,3744382709265",2,1,1
"Lobau - Hôtel de Ville","48,8562118","2,3532536",1,1,0
"Longchamp - Place d'Iéna","48,8649172334339","2,29267481714487",1,1,0
"Louis Blanc - Aqueduc","48,8820301825995","2,36356157809496",2,1,1
"Louis Lumière - Porte de Bagnolet","48,8643113600001","2,41052102297544",1,1,0
"Lucie Aubrac - Fort","48,818144834009","2,27118462324143",1,1,0
"Lucien Sampaix - Récollets","48,8743303775605","2,3621229082346",2,2,0
"Léon Frot - Charonne","48,8549638003352","2,38721708537201",1,0,1
"Macdonald - Césaria Evora","48,89883","2,37933",1,0,1
"Maine - Jean Zay","48,837925263898","2,3225428909063",1,1,0
"Mairie du 10ème","48,872089449907","2,3575825989246",1,1,0
"Mairie du 16ème","48,863936848472","2,27659530937672",1,1,0
"Mairie du 19ème","48,8825626424796","2,38126248121262",1,1,0
"Mairie du 20ème","48,865302324275","2,3990669846535",1,1,0
"Mairie du 3ème","48,8644617813914","2,36176282167435",1,0,1
"Mairie du 4ème","48,855949910497","2,3563823103905",1,1,0
"Mairie du Kremlin-Bicêtre","48,811919815377","2,35701899975538",1,1,0
"Maison de Radio - France","48,8513288643406","2,27778553962708",3,2,1
"Malesherbes - Place de la Madeleine","48,870406028483","2,323243509808",2,2,0
"Manin - Crimée","48,8831217743719","2,38636706024408",3,2,1
"Manin - Secrétan","48,8791665","2,3787959",2,2,0
"Marceau - Chaillot","48,868834023334","2,2986030816809",2,1,1
"Marcel Pourtout - Édouard Manet ","48,8755562076343","2,16559678316116",1,0,1
"Marcelin Berthelot","48,8415473058801","2,23316162824631",1,1,0
"Marché Secrétan","48,8812549637948","2,37346328794956",1,1,0
"Mariotte - Batignolles","48,884571659595","2,321469503475",3,3,0
"Marne - Germain Dardan","48,81217465201","2,3035024699104",2,1,1
"Marseille - Beaurepaire","48,871624306963","2,36392650827383",2,2,0
"Mathis - Flandre","48,8906429898976","2,37625546753407",1,1,0
"Maxime Gorki - Louis Aragon","48,7890981472844","2,36838787794113",1,1,0
"Mazagran - Pierre de Coubertin","48,8162186402604","2,34422687441111",1,1,0
"Metz - Faubourg Saint-Denis","48,870893","2,353521",3,3,0
"Michel-Ange - Parent de Rosan","48,8405799236901","2,25841194391251",1,1,0
"Molitor - Chardon-Lagache","48,8452088018323","2,26568408310413",1,1,0
"Molitor - Michel-Ange","48,845182081538","2,26211277356597",2,2,0
"Monceau - Malesherbes ","48,8795079","2,3145456",3,2,1
"Moncey - Blanche","48,8800658747415","2,33108103275299",2,2,0
"Montparnasse -  Square Ozanam","48,843310567822","2,3265242949128",2,2,0
"Morice - Général Leclerc","48,9024547198159","2,312892973423",1,0,1
"Murat - Porte de Saint-Cloud","48,837508626213","2,25776519626379",1,1,0
"Musée d'Orsay","48,8597261579087","2,32586044818163",1,1,0
"Ménilmontant - Oberkampf","48,866617658681","2,3830134404158",1,1,0
"Mézières - Rennes ","48,850234593217","2,33038198202848",1,0,1
"Nationale - Vincent Auriol","48,8325270839729","2,36235441039212",1,1,0
"Neuve Saint-Pierre - Beautreillis","48,8535535143965","2,36391227692366",1,1,0
"Ney - Porte de Montmartre","48,897918","2,3364872",1,1,0
Olympiades,"48,826764665199","2,3650860786438",2,2,0
"Oratoire - Rivoli","48,861342760889","2,3400047421455",1,1,0
"Paganini - Davout","48,85135","2,412021",1,1,0
"Paix - Verdun","48,900504","2,261173",1,0,1
"Palais des Sports","48,833468517426","2,2858720645308",1,1,0
"Panthéon - Valette","48,8470205716522","2,34649826196711",1,1,0
"Paradis - Hauteville","48,8749999546668","2,35227574019234",1,0,1
"Parc Eli Lotar","48,918449930537","2,372708581388",1,1,0
"Parc Monceau","48,881077914129","2,3095492646098",2,1,1
"Parc Pierre Lagravère","48,9265048813172","2,23906967849142",1,1,0
"Parme - Clichy","48,8812664242266","2,32819709345057",2,2,0
"Parmentier - Hôpital Saint-Louis","48,871379874257","2,3698963836667",2,2,0
"Parmentier - République","48,8644954","2,3750124",1,1,0
"Parvis Corentin Celton","48,8274725252273","2,27843195199966",1,0,1
"Pascal - Claude Bernard","48,8390619521597","2,34997820109129",1,1,0
"Paul Barruel - Vaugirard","48,8401491854624","2,30443328619003",1,1,0
"Paul Doumer - Stalingrad","48,806518992199","2,3368880152702",1,1,0
"Payenne - Square George Caïn","48,8578329","2,3622643",1,1,0
"Pelée - Alphonse Baudin","48,8600265","2,3710541",1,1,0
"Pereire - Rennequin","48,8836478288756","2,29524470865726",1,1,0
"Pereire - Saussure","48,888229075478","2,3101296275854",2,2,0
"Pergolèse - Malakoff","48,8752108877922","2,28427816182375",2,2,0
"Perle - Vieille du Temple","48,8601346","2,3611206",4,4,0
"Pesaro - Préfecture","48,89577046284","2,22390834242105",1,1,0
"Petites Ecuries - Faubourg Poissonnière","48,8739721723737","2,34838875750478",1,0,1
"Petites Ecuries - Faubourg Saint-Denis","48,8728712058983","2,35421508550644",3,1,2
"Phalsbourg - Villiers","48,8824230790095","2,30904534459114",1,1,0
"Picpus - Louis Braille","48,839988788912","2,4005256685521",2,2,0
"Pierre Brossolette - Adolphe Pinard","48,8217722795482","2,31315582990646",1,1,0
"Pierre Demours - Laugier","48,8813072","2,294846",1,0,1
"Pierre Ginier - Clichy","48,8867667","2,326228",2,2,0
"Pierre Larousse - Raymond Losserand","48,8305956423188","2,31191832572222",1,1,0
"Pierre Levée - Fontaine Timbaud","48,866327233743","2,37111635506153",2,1,1
"Pierre Sarrazin - Saint-Michel","48,8509081463977","2,34213072806597",2,1,1
"Place Aimé Césaire","48,7831947130678","2,24291279911995",1,1,0
"Place Alphonse Deville","48,850188262662","2,3275961726904",1,0,1
"Place Aristide Briand","48,8218923657583","2,41300374269486",1,0,1
"Place Centrale","48,7874016769053","2,227883040905",1,1,0
"Place Edmond Michelet","48,860134890542","2,3500636965036",2,1,1
"Place Eustache Deschamps","48,793855","2,336637",1,1,0
"Place Falguière","48,8362997394185","2,3104464635253",1,1,0
"Place Jacques Bonsergent","48,870948218595","2,3612049221992",2,1,1
"Place Jean Delay","48,823316","2,354336",3,3,0
"Place Mireille Havet","48,850533","2,383756",4,2,2
"Place Monge","48,842761803051","2,3524079471827",1,0,1
"Place Nationale - Château-des-Rentiers","48,829268","2,365212",1,1,0
"Place Paul Eluard","48,7672039733195","2,41449773311615",1,1,0
"Place Saint-André des Arts","48,852886173881","2,3426544293761",2,1,1
"Place Saint-Just","48,7903795187243","2,3895226791501",1,1,0
"Place de Lévis","48,8835468515333","2,31319338083267",1,1,0
"Place de Rhin et Danube","48,8819276586177","2,39258676767349",1,1,0
"Place de Rungis","48,8224559476497","2,34738272948295",2,1,1
"Place de l'Hôtel de Ville","48,8573314","2,351458",1,1,0
"Place de l'Insurrection d'Août 1944 ","48,8147785275159","2,39807456731796",1,1,0
"Place de la Fraternité","48,8571640583837","2,42284744977951",1,0,1
"Place de la Madeleine - Royale","48,869228052648","2,324421107769",2,2,0
"Place de la Nation - Charonne","48,848364667777","2,3997623859813",1,1,0
"Place de la Porte de Paris","48,930093632073","2,35640376806259",2,2,0
"Place de la Reine Astrid","48,864920982538","2,3025491823859",2,1,1
"Place de la République - Temple","48,867211201859","2,3635464370545",1,1,0
"Place des Droits de l'Enfant","48,8274804","2,3319217",1,0,1
"Place du 17 Octobre","48,9196269003478","2,29782861341998",1,0,1
"Place du 8 mai 1945.","48,938882272105","2,3566243797541",1,1,0
"Place du Colonel Fabien","48,87756832086","2,3698791861534",1,1,0
"Place du Front Populaire - George Sand","48,9068071369806","2,36454121499264",1,1,0
"Place du Maréchal Juin - Péreire","48,885263","2,298286",1,0,1
"Place du Moulin de Javel","48,84021670922","2,2716060653329",1,0,1
"Place du Palais Royal","48,862382970647","2,3384822532535",1,1,0
"Plantes - Moulin Vert","48,8300575530563","2,3232302069664",1,0,1
"Poissonniers - Championnet","48,8954329973394","2,35301781445742",1,1,0
"Poissonniers - Nord","48,8925112135207","2,35222287476063",2,0,2
"Pont Neuf - Rivoli","48,860089892617","2,344057559967",1,0,1
"Pont de Lodi - Dauphine","48,8552968986033","2,33994730756525",1,0,1
"Port Royal - Hôpital Cochin","48,838608030238","2,3406994164846",2,1,1
"Porte Pouchet-Bessières","48,8978765","2,3230632",1,0,1
"Porte Saint-Martin","48,86860172113","2,35570102930069",2,2,0
"Porte d'Asnières","48,8903581761049","2,30362862348557",1,1,0
"Porte d'Auteuil","48,8479394142243","2,26083967834711",1,1,0
"Porte d'Italie","48,817161987719","2,36023630946875",1,1,0
"Porte de Bagnolet","48,864707139123","2,40834463734961",1,1,0
"Porte de Charenton","48,8312401058564","2,39891074597836",1,1,0
"Porte de Saint-Ouen - Henri Huchard","48,8987083663651","2,32953608036041",1,1,0
"Porte de Versailles","48,832324016657","2,2875617349045",1,1,0
"Porte des Lilas - Faidherbe","48,8786185566898","2,41203278303146",1,1,0
"Pyrénées - Avron","48,853246898212","2,40587104452954",1,1,0
"Pyrénées - Dagorno","48,8554257706951","2,40516431629658",1,1,0
"Quai Panhard et Levassor","48,8283748280967","2,38427374580557",2,2,0
"Quai Voltaire","48,858942986179","2,3314182047146",2,1,1
"Quai de l'Aisne - Général Leclerc","48,895713","2,400571",1,0,1
"Quai de l'Oise - Aisne","48,8906231","2,3833701",1,1,0
"Quai des Célestins - Henri IV","48,8512971","2,3624535",1,1,0
"Raffet - Montmorency","48,85258670812","2,2629252456152",1,1,0
"Ranelagh - Maison de la Radio","48,8529360316948","2,28044964373112",1,1,0
"Raspail - Bac","48,855628721101","2,3256602883339",1,1,0
"Raspail - Manufacture des Oeillets","48,8094458","2,3903009",2,2,0
"Regard - Rennes","48,847385404956","2,3268555477262",1,0,1
"René Boulanger - Lancry","48,8685433","2,3600032",3,2,1
"Reuilly - Place Felix Eboue","48,8403027449996","2,39463039871545",1,1,0
"Reynaldo Hahn - Lagny","48,8492660436018","2,41233032884477",1,1,0
"Richard Lenoir - Jean-Pierre Timbaud","48,8658042766864","2,36933707496693",1,1,0
"Richard Lenoir - Place de la Bastille","48,8538327","2,3697222",2,2,0
"Richard Lenoir - Republique","48,8667175","2,3692541",1,1,0
"Riquet - Marx Dormoy","48,8902100370203","2,36017562448978",1,1,0
"Rivoli - Musée du Louvre","48,8636463685194","2,33409583568573",1,1,0
"Rocher - Laborde","48,8759024071265","2,32261631637812",1,1,0
"Rome - Provence","48,8742300555803","2,32557011172411",2,1,1
"Rond-Point Rhin et Danube","48,8404528209918","2,22802251577377",1,1,0
"Roquette - Folie Regnault","48,8592469591555","2,3865536235787",1,1,0
"Ruisseau - Ordener","48,8929946256802","2,34014488756657",1,1,0
"Sabot - Rennes","48,8525751129484","2,33155276626348",1,1,0
"Saint-Antoine Sévigné","48,8550222","2,3612322",1,0,1
"Saint-Blaise - Mouraud","48,8569617759782","2,40869477391243",1,1,0
"Saint-Denis - Rivoli","48,859059340842","2,3476943001151",1,1,0
"Saint-Gilles - Turenne","48,858158956779","2,3647149920992",2,2,0
"Saint-Honoré - 29 juillet","48,8655711428242","2,33056741757715",1,1,0
"Saint-Jacques - Tombe Issoire","48,8332063305389","2,33691081404686",2,2,0
"Saint-Mandé - Docteur Arnold Netter","48,8446258576967","2,40494638681412",1,0,1
"Saint-Maur - République","48,8641858614551","2,37831741571426",1,1,0
"Saint-Michel - Luxembourg","48,84501507626","2,3394941166043",1,0,1
"Saint-Placide - Cherche Midi","48,8490535919234","2,32531797140837",2,1,1
"Saint-Romain - Cherche-Midi","48,8470815908195","2,32137478888035",1,1,0
"Sambre et Meuse - Villette","48,874405666217","2,3738072379951",1,1,0
"Sarrette - Général Leclerc","48,825030852925","2,3264128693982",1,1,0
"Seine - Flandre","48,8867857414797","2,37461932003498",6,6,0
"Sibelle - Alésia","48,8267017585392","2,33849834650755",1,1,0
"Simon Bolivar - Henri Turot","48,876887","2,374454",1,1,0
"Solitaires - Place des Fêtes","48,876601","2,391769",1,1,0
"Sommerard - Saint-Jacques","48,8503104329245","2,34501583529859",1,1,0
"Sorbonne - Ecoles","48,849686566191","2,3434996604919",4,1,3
"Square Desnouettes","48,8347683793419","2,28414229739467",1,1,0
"Square Emile - Chautemps","48,867433724231","2,3536357283592",2,1,1
"Square Georges Melies","48,8407023921308","2,40966774523258",2,1,1
"Square Raymond Souplex","48,8918372147891","2,3354261031659",2,1,1
"Square René Viviani - Montebello","48,8519048914064","2,34784215688705",1,1,0
"Square Saint-Ambroise","48,860934","2,375841",2,2,0
"Square du Bataclan","48,8633762","2,3711327",2,1,1
"Square du Carrefour de l'Insurrection","48,8208645597707","2,29111343622208",1,1,0
"Stalingrad - Henri Luisette","48,7836309245659","2,36693594676193",1,1,0
"Suffren - Pérignon","48,8471756149276","2,30705214759679",1,1,0
"Sèvres - Lecourbe","48,8447677","2,3110086",1,1,0
