"Nom station prise","Latitude station prise","Longitude station prise","Nom station dépose","Latitude station dépose","Longitude station dépose",Total,VAE,VM
"Froment - Bréguet","48,8570414504784","2,37289470306807","Solitaires - Place des Fêtes","48,876601","2,391769",6,1,5
"Carnot - Pâquerettes","48,7959293943251","2,42618411779404","Pyrénées - Charles Renouvier","48,8609593322922","2,40042185204211",9,0,9
"Ecole Vétérinaire","48,8148885982249","2,4224362157779","Cours de Vincennes - Soult","48,846918761569","2,4105220288038",13,5,8
"Pelée - Alphonse Baudin","48,8600265","2,3710541","Place de la Nation - Taillebourg","48,8488408","2,3973043",10,0,10
"Bézout - Général Leclerc","48,8288480450244","2,3285973072052","Maine - Antoine Bourdelle","48,8430853174659","2,32026394678474",4,0,4
"Terroirs de France - Lheureux","48,8321202707484","2,38861810415983","Place d'Italie - Soeur Rosalie","48,831908520394","2,3546943448098",9,3,6
"Parc André Citroën","48,8406399442967","2,27806180715561","René Coty - Place Denfert-Rochereau","48,833056477316","2,3329411447048",9,0,9
"Faubourg Du Temple - Republique","48,867872484749","2,3648982158072","Place du Maquis du Vercors","48,8773215794936","2,40837827324867",6,0,6
"Marseille - Beaurepaire","48,871624306963","2,36392650827383","Cimetière de Montmartre","48,8864724661419","2,33289018273354",10,2,8
"Emeriau - Place de Brazzaville","48,850785261675","2,28715851902962","Ouest - Château ","48,8361728601424","2,3193921439238",4,0,4
"Terroirs de France - Lheureux","48,8321202707484","2,38861810415983","Place d'Italie - Soeur Rosalie","48,831908520394","2,3546943448098",9,0,9
"Belfort - Voltaire","48,8563358","2,3829901","Mairie du 18ème","48,8929392969376","2,34455108642578",10,1,9
"Gabriel Lamé","48,8351212784276","2,38553456962109","Sibelle - Alésia","48,8267017585392","2,33849834650755",9,1,8
"François Truffaut - Saint Emilion","48,8337235434481","2,38660190327143","Le Brix et Mesmin - Jourdan","48,8223409659341","2,32786165330247",9,0,9
"Parmentier - Hôpital Saint-Louis","48,8713798742566","2,36989638366668","Le Vau - Maurice Bertaux","48,8680343904319","2,41103061245363",5,2,3
"Place de l'Insurrection d'Août 1944 ","48,8147785275159","2,39807456731796","Maine - Jean Zay","48,837925263898","2,3225428909063",11,5,6
"Balard - Montagne de la Fage","48,8385074033335","2,27828711271286","Saint-Jacques - Tombe Issoire","48,8332063305389","2,33691081404686",9,2,7
"Marseille - Beaurepaire","48,871624306963","2,36392650827383","Caulaincourt - Place Constantin Pecqueur","48,8896779050281","2,33817871442611",12,1,11
"Convention - Lourmel","48,8420550416557","2,28599108755589","Vigée-Lebrun - Anselme Payen","48,8386839416284","2,31104224920273",4,1,3
"Fragonard - Porte de Clichy","48,894155633419","2,3143893107772","Porte de Saint-Ouen - Bessières","48,8979224085452","2,32851451022192",16,3,13
"Malesherbes - Place de la Madeleine","48,8704060284825","2,32324350980799","Legendre - Nollet","48,8877421867542","2,32029307988137",23,0,23
"Commandant Rivière","48,872933","2,309796","Batignolles - Beudant","48,8821640146638","2,31985297054052",13,0,13
"Laffitte - Italiens","48,8718157373963","2,33720154784508","Caulaincourt - Place Constantin Pecqueur","48,8896779050281","2,33817871442611",16,8,8
"Rome - Provence","48,8742300555803","2,32557011172411","Pereire - Saussure","48,888229075478","2,3101296275854",13,0,13
"Taitbout - La Fayette","48,8733298891997","2,33526259660721","Square Louise Michel","48,884687354509","2,3441386967897",15,6,9
"Londres - Place d'Estienne d'Orves","48,876693805757","2,33053620904684","Cimetière de Montmartre","48,8864724661419","2,33289018273354",15,4,11
"Danielle Casanova - Place Vendôme","48,8682664982233","2,33048390597105","Square Raymond Souplex","48,8918372147891","2,3354261031659",16,6,10
"Victoria - Place du Chatelet","48,857992591527","2,3469167947769","Etienne Jodelle - Saint Ouen","48,8879401639469","2,32612442031434",11,2,9
