"Nom station prise","Latitude station prise","Longitude station prise","Nom station dépose","Latitude station dépose","Longitude station dépose",Total,VAE,VM
"Place de Verdun","48,8202823","2,473775","Louis Lumière - Porte de Bagnolet","48,8643113600001","2,41052102297544",5,4,1
"Dupleix - du Guesclin","48,8514791041337","2,29670953005552","Didot - Mariniers","48,8265054361311","2,31313619827167",13,0,13
"Emile Zola - Fondary","48,8470511431137","2,29534059762955","Arsonval - Falguière","48,8404004036544","2,31311786729747",6,0,6
"Emile Zola - Fondary","48,8470511431137","2,29534059762955","Vaugirard - Pasteur","48,840408688035","2,3154367133975",7,0,7
"Gobelins - Port-Royal","48,837135900263","2,3515201359987","Bobillot - Paulin Mery","48,8298998417474","2,35433567667485",6,0,6
"Perrault - Place du Louvre","48,860273568996","2,3412468419093","Francoeur - Marcadet","48,8910412326166","2,34001458544203",13,0,13
"Terroirs de France - Lheureux","48,8321202707484","2,38861810415983","Belleville - Pyrénées","48,8741908","2,3860039",5,0,5
"Jacquard - Ternaux ","48,8646605","2,373162","Edouard Pailleron - Simon Bolivar ","48,8797988605","2,3748392611742",9,0,9
"Bourdonnais - Tour Eiffel","48,860897797941","2,295599598447","Eylau - Trocadéro","48,863354122371","2,2864209115505",13,0,13
"Mairie de Clichy","48,903653634661","2,3059353232384","Porte de Saint-Ouen - Bessières","48,8979224085452","2,32851451022192",9,1,8
"Francoeur - Marcadet","48,8910412326166","2,34001458544203","Félix Ziem - Armand Gauthier","48,8894963048682","2,3333936588044",5,0,5
"Lucien Lanternier - Le Luth","48,9315943055887","2,28897839784622","Square d'Anvers","48,882633484311","2,3448844062122",14,6,8
"Route de Sèvres - Porte de Bagatelle","48,8752598413248","2,24941581487656","Brochant - Clichy","48,8903299891204","2,31973055992978",14,7,7
"Route de Sèvres - Porte de Bagatelle","48,8752598413248","2,24941581487656","Maurice Payret-Dortail","48,8781195706334","2,22336251288652",8,4,4
"Place Lafayette","48,829654975522","2,2638675570488","Franquet - Labrouste","48,8328770501143","2,30676278471947",11,1,10
"Place Lafayette","48,829654975522","2,2638675570488","Franquet - Labrouste","48,8328770501143","2,30676278471947",5,4,1
"Parvis Corentin Celton","48,8274725252273","2,27843195199966","Cambronne - Mademoiselle","48,8432773300352","2,30230766886348",16,0,16
"Place de la Madeleine - Royale","48,869228052648","2,324421107769","Batignolles - Place de Clichy","48,8834745357567","2,32649311423302",14,6,8
"Rossini - Laffitte","48,8733462751051","2,33798086770167","Cimetière de Montmartre","48,886472466142","2,3328901827335",16,11,5
"Bourdonnais - Tour Eiffel","48,860897797941","2,295599598447","Château - Place de Catalogne","48,836805542262","2,3185293003917",15,2,13
"Choiseul - Quatre Septembre ","48,8699355331869","2,33599752187729","Gare du Nord - Hôpital Lariboisière","48,881949","2,352339",13,7,6
"Taitbout - La Fayette","48,8733298891997","2,33526259660721","Faubourg Poissonnière - Dunkerque","48,8808834454044","2,34993427991867",16,7,9
"Carrefour Pleyel","48,9203415696033","2,34385438263416","Gare du Nord - Hôpital Lariboisière","48,881949","2,352339",13,7,6
"Place du Palais Royal","48,862382970647","2,3384822532535","Lallier - Trudaine ","48,8810924661796","2,34082248061895",16,3,13
"Courcelles - Place des Ternes","48,8781999289231","2,2992860188665","Place des Ternes.","48,8784386312265","2,2977277636528",4,4,0
